sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,1634,320,348,471,348,471,399,320,399
1,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,supplement,766,339,1335,335,1335,389,766,393
2,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,to,1380,334,1485,333,1485,384,1380,385
3,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,the,1531,325,1761,324,1761,393,1531,394
4,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,caloutta,1756,329,2207,326,2207,380,1756,383
5,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,gazette,2252,324,2667,321,2667,383,2252,386
6,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,december,2714,321,3175,318,3175,376,2714,379
7,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,7,3218,325,3273,325,3273,383,3218,383
8,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,1910.,3320,323,3489,322,3489,374,3320,375
9,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,weather,1526,568,1939,568,1939,621,1526,621
10,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,and,2012,568,2181,568,2181,619,2012,619
11,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,cr,2245,556,2557,556,2557,625,2245,625
12,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,t.,2530,566,2869,566,2869,615,2530,615
13,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,for,1440,715,1545,714,1545,760,1440,761
14,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,the,1586,713,1675,712,1675,757,1586,758
15,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,ek,1730,715,1859,714,1859,756,1730,757
16,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,emtng,1916,717,2107,716,2107,763,1916,764
17,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,the,2164,707,2245,706,2245,749,2164,750
18,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,5th,2306,706,2405,705,2405,751,2306,752
19,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,deber,2446,705,2735,703,2735,753,2446,755
20,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,191,2782,701,2969,700,2969,760,2782,761
21,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,.,2976,728,2989,728,2989,741,2976,741
22,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,priov,1453,845,1565,845,1565,876,1453,876
23,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,of,1583,847,1621,847,1621,873,1583,873
24,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,oommon,1642,844,1850,844,1850,880,1642,880
25,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_17\calcutta_gazette_something_page_1629.png,rice,1852,844,1979,844,1979,880,1852,880
