sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,bupplement,852,359,1399,356,1399,436,852,439
1,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,,1455,352,1605,351,1605,433,1455,434
2,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,he,1609,352,1787,351,1787,432,1609,433
3,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,cloutta,1791,350,2221,348,2221,430,1791,432
4,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,(gazette;,2272,357,2665,355,2665,429,2272,431
5,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,june,2704,353,2921,352,2921,425,2704,426
6,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,19,2962,356,3053,355,3053,422,2962,423
7,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,1912.,3096,355,3255,354,3255,409,3096,410
8,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,791,3528,352,3630,356,3628,420,3526,416
9,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,-,2606,512,2623,513,2623,520,2606,519
10,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,a,1789,515,1796,515,1796,524,1789,524
11,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,--,1902,514,1914,514,1914,523,1902,523
12,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,--,2061,522,2096,522,2096,532,2061,532
13,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,v--,2147,523,2187,523,2187,530,2147,530
14,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,--,2222,522,2242,522,2242,532,2222,532
15,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,r.,2299,523,2330,524,2330,531,2299,530
16,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,--,2334,524,2347,524,2347,531,2334,531
17,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,--,2364,524,2375,524,2375,531,2364,531
18,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,-,2402,525,2431,525,2431,531,2402,531
19,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,-,2448,526,2454,526,2454,528,2448,528
20,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,---,2471,526,2534,527,2534,533,2471,532
21,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,district,928,660,1339,660,1339,723,928,723
22,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,reports,1410,660,1825,660,1825,723,1410,723
23,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,on,1925,650,2039,650,2039,725,1925,725
24,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,weather,2084,658,2519,658,2519,713,2084,713
25,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,and,2586,660,2763,660,2763,715,2586,715
26,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,crops,2834,656,3139,656,3139,715,2834,715
27,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,for,1240,816,1363,815,1363,870,1240,871
28,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,the,1406,818,1505,817,1505,875,1406,876
29,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,week,1542,822,1707,821,1707,876,1542,877
30,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,ending,1744,816,1973,814,1973,884,1744,886
31,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,on,2012,830,2095,829,2095,869,2012,870
32,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,the,2136,813,2237,812,2237,868,2136,869
33,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,17th,2276,813,2419,812,2419,869,2276,870
34,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,june,2454,815,2627,814,2627,872,2454,873
35,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,1912.,2668,816,2829,815,2829,870,2668,871
36,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,summary-during,598,930,1299,930,1299,1007,598,1007
37,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,the,1340,932,1443,932,1443,989,1340,989
38,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,week,1470,934,1641,934,1641,991,1470,991
39,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,ander,1688,932,1887,932,1887,989,1688,989
40,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,review,1930,930,2163,930,2163,1007,1930,1007
41,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,rain,2212,930,2341,930,2341,985,2212,985
42,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,fell,2370,930,2473,930,2473,1007,2370,1007
43,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,alf,2520,930,2599,930,2599,985,2520,985
44,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,over,2648,946,2795,946,2795,1007,2648,1007
45,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,the,2830,930,2931,930,2931,985,2830,985
46,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,province,2970,930,3287,930,3287,1007,2970,1007
47,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,except,3302,934,3523,934,3523,1007,3302,1007
48,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,in,3550,932,3621,932,3621,989,3550,989
49,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,malda.,452,1010,679,1010,679,1067,452,1067
50,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,chittagong,456,1084,867,1083,867,1154,456,1155
51,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,tippera,920,1082,1187,1081,1187,1157,920,1158
52,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,and,1240,1081,1359,1081,1359,1136,1240,1136
53,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,noukhali,1416,1076,1739,1075,1739,1139,1416,1140
54,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,and,1776,1083,1899,1083,1899,1138,1776,1138
55,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,generally,1952,1078,2275,1077,2275,1149,1952,1150
56,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,light,2336,1077,2491,1076,2491,1144,2336,1145
57,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,in,2544,1072,2607,1072,2607,1135,2544,1135
58,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,the,2668,1080,2771,1080,2771,1135,2668,1135
59,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,rest,2828,1087,2951,1087,2951,1134,2828,1134
60,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,of,3000,1070,3087,1070,3087,1150,3000,1150
61,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,the,3120,1070,3247,1070,3247,1149,3120,1149
62,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,province.,3296,1069,3627,1068,3627,1140,3296,1141
63,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,preparation,458,1146,879,1146,879,1229,458,1229
64,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,of,930,1146,1021,1146,1021,1211,930,1211
65,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,lands,1040,1146,1217,1146,1217,1209,1040,1209
66,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,for,1272,1156,1365,1156,1365,1209,1272,1209
67,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,winter,1420,1158,1641,1158,1641,1211,1420,1211
68,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,rice,1696,1158,1819,1158,1819,1211,1696,1211
69,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,and,1866,1146,1991,1146,1991,1229,1866,1229
70,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,weeding,2020,1152,2329,1152,2329,1229,2020,1229
71,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,of,2372,1156,2433,1156,2433,1207,2372,1207
72,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,jute,2478,1156,2605,1156,2605,1223,2478,1223
73,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,and,2648,1156,2765,1156,2765,1211,2648,1211
74,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,autamn,2820,1158,3085,1158,3085,1211,2820,1211
75,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,rice,3132,1158,3255,1158,3255,1211,3132,1211
76,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,continue.,3304,1158,3625,1158,3625,1211,3304,1211
77,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,more,458,1224,639,1224,639,1295,458,1295
78,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,rain,670,1236,803,1236,803,1293,670,1293
79,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,is,838,1232,889,1232,889,1287,838,1287
80,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,wanted,918,1230,1167,1230,1167,1287,918,1287
81,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,for,1198,1230,1291,1230,1291,1285,1198,1285
82,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,standing,1316,1232,1611,1232,1611,1301,1316,1301
83,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,crops,1636,1248,1815,1248,1815,1301,1636,1301
84,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,and,1840,1228,1965,1228,1965,1285,1840,1285
85,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,for,2010,1226,2107,1226,2107,1283,2010,1283
86,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,sowing,2152,1230,2391,1230,2391,1297,2152,1297
87,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,of,2434,1230,2497,1230,2497,1283,2434,1283
88,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,winter,2540,1232,2765,1232,2765,1285,2540,1285
89,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,rice,2818,1230,2935,1230,2935,1285,2818,1285
90,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,seedlings,2984,1230,3299,1230,3299,1299,2984,1299
91,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,in,3346,1230,3413,1230,3413,1287,3346,1287
92,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,most,3462,1230,3625,1230,3625,1287,3462,1287
93,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,districts,452,1312,745,1312,745,1369,452,1369
94,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,uf,790,1308,849,1308,849,1365,790,1365
95,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,the,902,1306,1009,1306,1009,1361,902,1361
96,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,province.,1060,1306,1385,1306,1385,1363,1060,1363
97,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,the,1460,1302,1595,1302,1595,1365,1460,1365
98,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,averuge,1640,1302,1901,1302,1901,1375,1640,1375
99,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,price,1956,1306,2125,1306,2125,1375,1956,1375
100,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,of,2166,1302,2229,1302,2229,1359,2166,1359
101,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,rica,2262,1302,2419,1302,2419,1375,2262,1375
102,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,has,2440,1306,2545,1306,2545,1359,2440,1359
103,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,risen,2582,1308,2741,1308,2741,1361,2582,1361
104,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_11\calcgzette1912_page_2732.png,by,2776,1306,2859,1306,2859,1375,2776,1375
