sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,8upplement,656,330,1233,332,1233,392,656,390
1,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,to,1276,335,1383,335,1383,394,1276,394
2,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,the,1426,327,1713,328,1713,404,1426,403
3,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,caloutta,1715,328,2181,330,2181,406,1715,404
4,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,gazett,2186,330,2587,332,2587,408,2186,406
5,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,.,2616,332,2815,333,2815,409,2616,408
6,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,2,2828,339,2885,339,2885,406,2828,406
7,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,1912.,2930,340,3097,341,3097,398,2930,397
8,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,1353,3486,343,3635,341,3636,400,3487,402
9,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,--,1942,486,2003,485,2003,495,1942,496
10,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,district,778,620,1214,620,1214,681,778,681
11,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,reports,1286,625,1728,625,1728,684,1286,684
12,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,on,1827,616,1945,616,1945,696,1827,696
13,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,weather,2001,627,2460,627,2460,684,2001,684
14,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,and,2531,631,2718,631,2718,685,2531,685
15,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,crops,2789,629,3110,629,3110,685,2789,685
16,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,for,1038,774,1163,775,1163,831,1038,830
17,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,the,1206,777,1313,778,1313,831,1206,830
18,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,week,1352,779,1517,780,1517,836,1352,835
19,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,enuliny,1564,776,1805,777,1805,847,1564,846
20,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,on,1846,794,1931,794,1931,832,1846,832
21,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,the,1976,777,2083,778,2083,833,1976,832
22,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,30th,2122,779,2273,780,2273,833,2122,832
23,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,september,2316,780,2685,782,2685,852,2316,850
24,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,1912.,2732,783,2897,784,2897,839,2732,838
25,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,summ,436,890,675,891,675,948,436,947
26,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,iry.-during,706,887,1173,889,1173,959,706,957
27,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,the,1204,891,1311,891,1311,945,1204,945
28,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,week,1346,891,1525,892,1525,946,1346,945
29,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,under,1558,890,1771,891,1771,947,1558,946
30,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,report,1802,895,2015,896,2015,956,1802,955
31,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,the,2052,891,2159,891,2159,946,2052,946
32,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,rainfall,2194,893,2455,894,2455,948,2194,947
33,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,was,2500,911,2631,912,2631,951,2500,950
34,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,generally,2686,897,3029,898,3029,966,2686,965
35,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,light,3088,897,3261,898,3261,966,3088,965
36,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,through-,3318,898,3635,899,3635,969,3318,968
37,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,out,282,966,399,966,399,1037,282,1037
38,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,the,446,964,557,964,557,1015,446,1015
39,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,province.,606,956,945,956,945,1037,606,1037
40,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,more,1028,960,1205,960,1205,1037,1028,1037
41,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,rain,1256,966,1391,966,1391,1019,1256,1019
42,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,is,1444,966,1501,966,1501,1017,1444,1017
43,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,urgently,1556,964,1875,964,1875,1031,1556,1031
44,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,wanted,1932,966,2193,966,2193,1037,1932,1037
45,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,for,2256,966,2353,966,2353,1019,2256,1019
46,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,the,2398,966,2507,966,2507,1021,2398,1021
47,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,growth,2536,956,2795,956,2795,1035,2536,1035
48,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,of,2828,970,2895,970,2895,1023,2828,1023
49,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,winter,2932,956,3175,956,3175,1025,2932,1025
50,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,rice,3198,970,3331,970,3331,1025,3198,1025
51,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,in,3360,972,3431,972,3431,1025,3360,1025
52,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,most,3462,956,3635,956,3635,1025,3462,1025
53,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,districts.,280,1028,629,1028,629,1091,280,1091
54,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,the,682,1032,821,1032,821,1089,682,1089
55,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,harvesting,870,1034,1249,1034,1249,1103,870,1103
56,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,of,1306,1038,1377,1038,1377,1089,1306,1089
57,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,autumn,1426,1028,1705,1028,1705,1091,1426,1091
58,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,rico,1766,1028,1896,1028,1896,1091,1766,1091
59,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,has,1954,1034,2069,1034,2069,1089,1954,1089
60,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,bcen,2130,1038,2285,1038,2285,1091,2130,1091
61,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,finished,2350,1028,2627,1028,2627,1095,2350,1095
62,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,and,2686,1042,2815,1042,2815,1095,2686,1095
63,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,that,2874,1042,3017,1042,3017,1097,2874,1097
64,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,of,3046,1042,3115,1042,3115,1097,3046,1097
65,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,other,3158,1044,3355,1044,3355,1099,3158,1099
66,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,bhadvi,3382,1044,3631,1044,3631,1099,3382,1099
67,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_2\yetanothercalcgazpart11912_page_136.png,crops,282,1124,471,1124,471,1187,282,1187
