sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,supplement,816,324,1419,324,1419,399,816,399
1,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,to,1464,324,1575,324,1575,395,1464,395
2,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,the,1616,324,1807,324,1807,395,1616,395
3,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,oalcutta,1844,320,2315,320,2315,395,1844,395
4,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,gazette,2352,324,2779,324,2779,403,2352,403
5,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,aug.,2824,324,3031,324,3031,395,2824,395
6,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,6,3068,332,3127,332,3127,399,3068,399
7,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,1913.,3172,328,3343,328,3343,395,3172,395
8,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,caloutta,1845,322,2313,322,2313,395,1845,395
9,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,gazette,2352,324,2778,324,2778,402,2352,402
10,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,aug.,2821,316,3079,316,3079,408,2821,408
11,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,6.,3069,330,3125,330,3125,400,3069,400
12,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,1041,3646,318,3817,316,3818,397,3647,399
13,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,ppendix,1744,616,2219,616,2219,683,1744,683
14,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,i.,2300,620,2355,620,2355,679,2300,679
15,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,forecast,1168,784,1491,784,1491,847,1168,847
16,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,of,1548,784,1627,784,1627,855,1548,855
17,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,the,1672,784,1779,784,1779,847,1672,847
18,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_8\calcgaette1913pt3_page_980.png,summer,1832,780,2163,780,2163,843,1832,843
