sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,supplement,692,360,1267,360,1267,435,692,435
1,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,to,1308,364,1415,364,1415,423,1308,423
2,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,the,1452,360,1631,360,1631,423,1452,423
3,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,oaloutta,1668,360,2111,360,2111,423,1668,423
4,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,gazette;,2152,360,2559,360,2559,435,2152,435
5,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,dec.,2596,364,2779,364,2779,427,2596,427
6,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,25,2820,360,2915,360,2915,435,2820,435
7,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,1912.,2960,364,3123,364,3123,427,2960,427
8,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,1881,3428,372,3567,372,3567,435,3428,435
9,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,pendix.,1698,646,2165,646,2165,707,1698,707
10,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,first,840,804,1023,804,1023,867,840,867
11,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,forecast,1048,804,1343,804,1343,879,1048,879
12,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,of,1372,804,1447,804,1447,879,1372,879
13,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,the,1480,808,1583,808,1583,867,1480,867
14,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,spring,1612,808,1855,808,1855,879,1612,879
15,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,oilseed,1888,804,2135,804,2135,867,1888,867
16,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,crops,2160,808,2363,808,2363,879,2160,879
17,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,of,2388,808,2463,808,2463,879,2388,879
18,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,bengal,2496,808,2767,808,2767,879,2496,879
19,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,1912-13.,2796,812,3059,812,3059,871,2796,871
20,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,names,806,1020,933,1020,933,1055,806,1055
21,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_4\yetanothercalcgaz1912part2_page_1208.png,of,944,1022,983,1022,983,1055,944,1055
