sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,8upplement,595,391,1231,397,1230,459,594,453
1,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,to,1277,401,1391,402,1391,455,1277,454
2,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,t,1432,395,1477,395,1476,467,1431,467
3,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,,1615,396,1708,397,1707,470,1614,469
4,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,,1682,408,1785,409,1785,458,1682,457
5,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,valoutta,1684,357,2169,372,2166,471,1681,456
6,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,gazette,2221,406,2675,406,2675,474,2221,474
7,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,july,2714,405,2965,405,2965,465,2714,465
8,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,19,3014,412,3115,412,3115,473,3014,473
9,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,1h11.,3170,413,3353,413,3353,469,3170,469
10,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,943,3556,413,3684,414,3683,469,3555,468
11,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,,899,2270,996,2270,996,2304,899,2304
12,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,j,839,2277,883,2277,883,2304,839,2304
13,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,wh,1217,2781,1125,2781,1125,2739,1217,2739
14,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,h,1087,2776,1059,2776,1059,2744,1087,2744
15,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,of,1318,3021,1275,3022,1274,2991,1317,2990
16,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,ielbnius,1611,3214,1418,3214,1418,3192,1611,3192
17,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,(n,1397,3222,1353,3222,1353,3188,1397,3188
18,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,the,1323,3224,1236,3224,1236,3184,1323,3184
19,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,district,1227,3224,1038,3224,1038,3184,1227,3184
20,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,from,1035,3220,921,3220,921,3190,1035,3190
21,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,thre,901,3222,788,3222,788,3190,901,3190
22,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,crop,770,3212,690,3212,690,3184,770,3184
23,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,--,676,3557,717,3556,717,3560,676,3561
24,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,timos,1009,3676,1131,3675,1131,3699,1009,3700
25,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,e-timatinl,1637,3932,1387,3932,1387,3898,1637,3898
26,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,fotu),1346,3931,1236,3931,1236,3898,1346,3898
27,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,---,1602,4000,1650,3999,1650,4002,1602,4003
28,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,tolal,1632,4132,1494,4132,1494,4089,1632,4089
29,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,atea,1488,4119,1384,4119,1384,4095,1488,4095
30,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,of,1359,4132,1289,4132,1289,4089,1359,4089
31,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,the,1286,4132,1201,4132,1201,4089,1286,4089
32,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,dist,1198,4132,1105,4132,1105,4089,1198,4089
33,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,rict.,1095,4132,988,4132,988,4089,1095,4089
34,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,appendix,386,3066,391,2649,462,2650,457,3067
35,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,i.,394,2606,394,2562,459,2563,459,2607
36,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,first,517,3572,519,3433,585,3434,583,3573
37,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,for,514,3390,516,3280,601,3281,599,3391
38,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,cast,515,3276,517,3138,603,3139,601,3277
39,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,of,525,3115,526,3058,602,3059,601,3116
40,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,the,529,3028,530,2953,588,2954,587,3029
41,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,jute,524,2904,526,2783,591,2784,589,2905
42,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,crup,525,2738,527,2603,610,2604,608,2739
43,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,ot,539,2564,540,2511,607,2512,606,2565
44,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,bengul,530,2472,533,2256,611,2257,608,2473
45,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,1911.,532,2216,534,2058,595,2059,593,2217
46,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,ra,754,2105,755,2027,796,2027,795,2105
47,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,urks,761,2009,762,1918,799,1918,798,2009
48,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,by,757,1902,757,1852,803,1852,803,1902
49,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,d-inet,752,1830,754,1652,806,1652,804,1830
50,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,officers,754,1640,755,1487,807,1487,806,1640
51,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,as,756,1484,757,1409,808,1409,807,1484
52,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,to-,756,1407,757,1322,809,1322,808,1407
53,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_4\TheCalcutta1911adsf_page_706.png,(1),831,1995,832,1933,874,1934,873,1996
