sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,880,318,474,429,474,429,535,318,535
1,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,supplemen,838,444,1515,444,1515,531,838,531
2,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,,1517,444,1635,444,1635,531,1517,531
3,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,he,1637,444,1795,444,1795,531,1637,531
4,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,calcutta,1816,456,2247,456,2247,519,1816,519
5,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,gaz,2270,444,2719,444,2719,531,2270,531
6,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,july,2728,456,2943,456,2943,519,2728,519
7,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,16,2984,456,3071,456,3071,527,2984,527
8,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,1913.,3112,456,3271,456,3271,519,3112,519
9,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,-,697,634,707,634,707,641,697,641
10,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,--,709,634,727,634,727,641,709,641
11,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,---,743,633,776,632,776,639,743,640
12,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,-,792,632,799,632,799,639,792,639
13,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,--,2782,630,2823,630,2823,640,2782,640
14,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,---,2845,631,2873,631,2873,641,2845,641
15,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,-,2880,631,2889,631,2889,641,2880,641
16,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_3\calcgaette1913pt3_page_495.png,1,2891,631,2915,631,2915,641,2891,641
