sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,sopplement,534,166,1193,166,1193,259,534,259
1,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,to,1226,168,1351,168,1351,261,1226,261
2,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,the,1392,166,1615,166,1615,263,1392,263
3,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,caoutta,1644,172,2157,172,2157,263,1644,263
4,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,gaette,2214,166,2685,166,2685,267,2214,267
5,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,oot.,2710,172,2913,172,2913,259,2710,259
6,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,15,2956,172,3061,172,3061,267,2956,267
7,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,1913.,3110,172,3317,172,3317,255,3110,255
8,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,1377,3738,175,3907,172,3908,250,3739,253
9,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,district,744,528,1227,526,1227,601,744,603
10,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,reports,1304,529,1795,527,1795,618,1304,620
11,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,on,1868,523,2055,522,2055,617,1868,618
12,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,weather,2100,529,2615,526,2615,594,2100,597
13,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,and,2696,530,2907,529,2907,597,2696,598
14,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,crops,2984,529,3339,527,3339,594,2984,596
15,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,for,1048,708,1203,707,1203,774,1048,775
16,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,the,1244,710,1367,709,1367,781,1244,782
17,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,week,1408,714,1607,713,1607,780,1408,781
18,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,ending,1644,712,1919,710,1919,786,1644,788
19,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,on,1964,726,2063,725,2063,776,1964,777
20,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,the,2108,705,2231,704,2231,772,2108,773
21,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,18th,2272,704,2447,703,2447,775,2272,776
22,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,october,2492,707,2799,705,2799,776,2492,778
23,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,1913.,2844,708,3031,707,3031,771,2844,772
24,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,summary-during,360,836,1187,836,1187,923,360,923
25,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,the,1244,840,1371,840,1371,911,1244,911
26,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_2\calcgazt1913pt4_page_410.png,week,1432,844,1635,844,1635,911,1432,911
