sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,supplemnt,686,276,1199,276,1199,353,686,353
1,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,to,1230,276,1329,276,1329,345,1230,345
2,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,the,1364,278,1521,278,1521,347,1364,347
3,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,oaloutta,1554,284,1963,284,1963,351,1554,351
4,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,gazette,2008,276,2401,276,2401,357,2008,357
5,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,january,2410,282,2781,282,2781,347,2410,347
6,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,17,2822,288,2901,288,2901,355,2822,355
7,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,1912.,2938,288,3091,288,3091,347,2938,347
8,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,57,3438,299,3504,300,3503,355,3437,354
9,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,weather,1370,558,1745,558,1745,621,1370,621
10,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,and,1804,556,1963,556,1963,619,1804,619
11,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,obop,2022,558,2205,558,2205,617,2022,617
12,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,b.,2268,558,2571,558,2571,617,2268,617
13,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,for,1302,720,1399,720,1399,773,1302,773
14,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,the,1432,723,1509,723,1509,772,1432,772
15,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,wobek,1556,721,1675,721,1675,776,1556,776
16,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,ending,1706,716,1879,715,1879,779,1706,780
17,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,the,1926,715,2003,715,2003,771,1926,771
18,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,16th,2042,717,2163,717,2163,772,2042,772
19,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,january,2214,714,2447,713,2447,781,2214,782
20,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,1918.,2484,716,2635,715,2635,770,2484,771
21,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,prico,1305,862,1404,864,1403,901,1304,899
22,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,of,1417,866,1452,867,1451,898,1416,897
23,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,ooumob,1473,865,1657,868,1656,907,1472,904
24,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,riob,1659,868,1737,869,1736,909,1658,908
25,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,in,1750,870,1792,871,1791,902,1749,901
26,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,ori,1381,914,1494,915,1494,946,1381,945
27,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,por,1522,912,1580,913,1579,952,1521,951
28,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,nupes,1586,916,1696,917,1696,950,1586,949
29,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,no.,354,958,429,957,429,996,354,997
30,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,name,532,951,652,949,653,987,533,989
31,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,of,675,944,712,943,713,991,676,992
32,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,distret.,715,945,878,942,879,984,716,987
33,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,haintall,982,930,1141,930,1141,965,982,965
34,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,al,1166,934,1203,934,1203,963,1166,963
35,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,uharaoter,1992,950,2195,951,2195,982,1992,981
36,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,of,2204,950,2243,950,2243,983,2204,983
37,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_3\calcgaz1912_page_352.png,ite,2258,950,2323,950,2323,979,2258,979
