sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_10\calcutta_gazette_else_page_946.png,total,1339,4587,1227,4587,1227,4548,1339,4548
1,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_10\calcutta_gazette_else_page_946.png,aroa,1184,4577,1091,4577,1091,4549,1184,4549
2,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_10\calcutta_gazette_else_page_946.png,of,1061,4585,1023,4585,1023,4549,1061,4549
3,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_10\calcutta_gazette_else_page_946.png,distriot,977,4586,805,4586,805,4545,977,4545
4,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_10\calcutta_gazette_else_page_946.png,in,775,4586,735,4586,735,4551,775,4551
5,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_10\calcutta_gazette_else_page_946.png,be,1308,4339,1260,4339,1260,4303,1308,4303
6,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_10\calcutta_gazette_else_page_946.png,undur,1208,4342,1070,4342,1070,4296,1208,4296
7,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_10\calcutta_gazette_else_page_946.png,oultvation,1059,4338,813,4338,813,4299,1059,4299
8,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_10\calcutta_gazette_else_page_946.png,in,774,4339,733,4339,733,4302,774,4302
9,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_10\calcutta_gazette_else_page_946.png,pprorimat,1333,4134,1050,4136,1050,4095,1333,4093
10,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_10\calcutta_gazette_else_page_946.png,ral,1009,4137,856,4138,856,4101,1009,4100
11,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_10\calcutta_gazette_else_page_946.png,ar,822,4129,731,4130,731,4103,822,4102
