sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,supplement,894,408,1477,415,1476,481,893,474
1,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,to,1518,417,1625,418,1624,475,1517,474
2,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,the,1668,415,1849,417,1848,476,1667,474
3,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,oalcutta,1892,417,2343,422,2342,482,1891,477
4,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,gazette,2406,419,2821,424,2820,500,2405,495
5,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,april,2844,428,3115,431,3114,489,2843,486
6,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,20,3152,434,3246,435,3245,500,3151,499
7,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,1910.,3294,436,3466,438,3465,494,3293,492
8,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,569,3933,450,4045,452,4044,501,3932,499
9,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,price,1534,654,1648,655,1648,693,1534,692
10,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,of,1650,655,1691,655,1691,687,1650,687
11,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,ammmon,1714,655,1920,656,1920,694,1714,693
12,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,r00,1929,657,2053,658,2053,695,1929,694
13,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,to,2056,658,2091,658,2091,695,2056,695
14,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,10orn,1634,702,1779,702,1779,739,1634,739
15,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,per,1768,705,1841,705,1841,735,1768,735
16,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,rudee.,1855,707,1995,707,1995,734,1855,734
17,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,kalnfull,1152,724,1335,725,1335,763,1152,762
18,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,al,1358,731,1397,731,1397,758,1358,758
19,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,nadur,1102,766,1243,767,1243,806,1102,805
20,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,taton,1254,769,1409,770,1409,804,1254,803
21,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,oharantar,2308,741,2536,744,2535,779,2307,776
22,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,of,2552,735,2616,736,2615,780,2551,779
23,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_3\calcutta_gazette_jan_aug_1910_page_100.png,the,2609,745,2680,746,2680,777,2609,776
