sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,part,418,372,605,372,605,453,418,453
1,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,ii},612,376,707,376,707,451,612,451
2,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,the,1124,376,1287,376,1287,431,1124,431
3,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,oaloutta,1320,376,1755,376,1755,435,1320,435
4,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,gazntte,1803,364,2219,364,2219,443,1803,443
5,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,january,2228,368,2615,368,2615,431,2228,431
6,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,25,2668,372,2759,372,2759,439,2668,439
7,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,1911.,2804,372,2963,372,2963,431,2804,431
8,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,107,3520,364,3635,364,3635,439,3520,439
9,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,variations,448,642,807,640,807,697,448,699
10,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,in,828,630,927,630,927,697,828,697
11,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,indlan,944,631,1151,630,1151,684,944,685
12,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,prioe,1192,628,1403,627,1403,695,1192,696
13,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,levels,1416,633,1625,632,1625,694,1416,695
14,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,ftrom,1656,627,1823,626,1823,693,1656,694
15,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,1861,1858,637,1985,636,1985,688,1858,689
16,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,to,553,692,661,691,661,756,553,757
17,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,1900,693,691,865,690,865,756,693,757
18,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,ed,891,690,1228,688,1228,754,891,756
19,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,in,1296,690,1360,690,1360,753,1296,753
20,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,iudex,1413,687,1623,686,1623,752,1413,753
21,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,numbers.,1676,686,1986,684,1986,742,1676,744
22,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,oolaca,566,755,739,753,739,799,566,801
23,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_6\Calcutta1911_page_492.png,p.,744,766,785,766,785,807,744,807
