sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,supplement,496,256,1051,262,1050,328,495,322
1,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,to,1092,264,1193,265,1192,323,1091,322
2,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,the,1236,264,1407,266,1406,325,1235,323
3,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,calcutta,1450,262,1881,267,1880,333,1449,328
4,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,gazette.,1928,270,2313,274,2312,335,1927,331
5,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,august,2350,282,2667,286,2666,344,2349,340
6,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,28,2710,286,2795,287,2794,349,2709,348
7,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,1912.,2842,284,3001,286,3000,345,2841,343
8,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,1145,3320,288,3457,288,3457,345,3320,345
9,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,district,754,552,1169,557,1168,614,753,609
10,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,report,1303,552,1599,555,1598,627,1302,624
11,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,s,1735,557,1803,558,1802,629,1734,628
12,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,on,1819,558,1863,558,1862,629,1818,629
13,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,weather,1918,563,2345,568,2344,627,1917,622
14,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,and,2410,574,2587,576,2586,631,2409,629
15,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,crops,2656,575,2959,578,2958,635,2655,632
16,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,for,1010,710,1135,712,1134,767,1009,765
17,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,the,1178,715,1279,716,1278,770,1177,769
18,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,week,1316,718,1481,720,1480,772,1315,770
19,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,enuling,1521,717,1748,720,1747,788,1520,785
20,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,on,1789,734,1871,735,1871,771,1789,770
21,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,the,1915,718,2017,719,2016,773,1914,772
22,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,261h,2054,721,2188,723,2187,775,2053,773
23,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,august,2230,728,2484,731,2483,797,2229,794
24,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,1912.,2531,732,2685,734,2684,787,2530,785
25,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,summary.-during,416,802,1125,809,1124,879,415,872
26,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,the,1176,809,1279,810,1278,864,1175,863
27,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,week,1330,814,1503,816,1503,866,1330,864
28,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,under,1546,815,1749,817,1748,870,1545,868
29,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,reviow,1798,815,2045,817,2044,873,1797,871
30,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,the,2090,816,2187,817,2186,870,2089,869
31,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,minfall,2236,821,2471,823,2470,877,2235,875
32,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,was,2526,840,2645,841,2645,878,2526,877
33,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,heavy,2682,825,2881,827,2880,895,2681,893
34,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,in,2918,830,2975,831,2975,882,2918,881
35,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,parts,3012,835,3181,837,3180,898,3011,896
36,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,of,3224,835,3287,836,3287,883,3224,882
37,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,the,3342,832,3445,833,3444,887,3341,886
38,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,rajshahi,272,884,595,886,595,952,272,950
39,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,dacca,630,884,831,885,831,939,630,938
40,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,and,858,880,977,881,977,934,858,933
41,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,chitagong,1014,880,1399,882,1399,950,1014,948
42,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,divisious,1426,885,1755,887,1755,943,1426,941
43,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,and,1810,886,1927,887,1927,940,1810,939
44,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,light,1996,887,2141,888,2141,954,1996,953
45,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,to,2198,903,2251,903,2251,946,2198,946
46,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,moderate,2310,897,2615,899,2615,951,2310,949
47,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_12\calcgazette1912julysept_page_1516.png,elsewhere.,2668,889,3027,891,3027,957,2668,955
