sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,supplement,709,345,1248,350,1247,427,708,422
1,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,to,1290,361,1389,362,1388,422,1289,421
2,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,the,1429,352,1602,354,1601,425,1428,423
3,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,ca,1644,354,1765,354,1765,433,1644,433
4,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,loutta,1768,354,2071,354,2071,433,1768,433
5,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,gazette,2104,362,2489,362,2489,431,2104,431
6,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,march,2532,356,2823,356,2823,423,2532,423
7,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,5,2860,366,2909,366,2909,433,2860,433
8,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,1913.,2960,366,3111,367,3111,426,2960,425
9,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,301,3542,356,3649,358,3648,433,3541,431
10,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,-,2718,523,2820,523,2820,531,2718,531
11,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,-*-,3267,528,3308,528,3308,534,3267,534
12,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,.-.,3327,528,3359,528,3359,535,3327,535
13,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,--,3393,528,3411,528,3411,535,3393,535
14,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,rn,1102,532,1159,532,1159,542,1102,542
15,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,---,1239,532,1283,532,1283,542,1239,542
16,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,second,948,624,1179,624,1179,687,948,687
17,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,forecast,1212,624,1503,624,1503,687,1212,687
18,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,of,1540,628,1619,628,1619,695,1540,695
19,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,tie,1648,628,1751,628,1751,687,1648,687
20,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,spring,1784,612,2023,612,2023,695,1784,695
21,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,oilseed,2064,624,2307,624,2307,687,2064,687
22,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,crops,2344,624,2539,624,2539,695,2344,695
23,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,of,2572,624,2651,624,2651,695,2572,695
24,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,1912-13.,2680,628,2939,628,2939,691,2680,691
25,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,eetimated,1308,820,1539,821,1539,857,1308,856
26,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,abea,1560,823,1667,823,1667,855,1560,855
27,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,under,1343,867,1476,867,1476,896,1343,896
28,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,spring,1497,866,1639,866,1639,897,1497,897
29,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,oilaeedo.,1393,909,1588,910,1588,940,1393,939
30,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,estimated,1764,800,1995,802,1995,836,1764,834
31,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,outturn,2014,802,2203,804,2203,838,2014,836
32,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,a8,1760,849,1851,849,1851,878,1760,878
33,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,a,1853,843,1872,843,1872,882,1853,882
34,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,paroentagh,1877,847,2136,847,2136,879,1877,879
35,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,of,2154,849,2203,849,2203,877,2154,877
36,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,the,1772,890,1853,890,1853,920,1772,920
37,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,norma,1875,890,2013,890,2013,920,1875,920
38,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_10\calcgazette1913_page_1908.png,l,2023,891,2043,891,2043,919,2023,919
