sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,506,325,273,448,274,448,336,325,335
1,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,supplement,812,260,1411,260,1411,323,812,323
2,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,to,1469,252,1609,252,1609,327,1469,327
3,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,th,1613,252,1907,252,1907,327,1613,327
4,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,alcutta,1909,252,2401,252,2401,327,1909,327
5,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,gazett,2405,252,2857,252,2857,327,2405,327
6,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,pril,2854,258,3137,258,3137,321,2854,321
7,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,23,3178,260,3277,260,3277,327,3178,327
8,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,1913.,3330,264,3503,264,3503,321,3330,321
9,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,district,834,560,1289,560,1289,619,834,619
10,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,reports,1366,558,1825,558,1825,617,1366,617
11,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,on,1900,560,2031,560,2031,617,1900,617
12,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,weather,2110,562,2593,562,2593,619,2110,619
13,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,and,2672,562,2865,562,2865,617,2672,617
14,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,crops,2942,562,3273,562,3273,619,2942,619
15,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_3\calcgazette1913p2_page_1391.png,for,1204,720,1339,720,1339,771,1204,771
