sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,registered,528,656,1027,656,1027,723,528,723
1,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,no.,1099,644,1207,644,1207,723,1099,723
2,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,c207.),1204,648,1419,648,1419,727,1204,727
3,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,no.,2684,656,2873,657,2872,759,2683,758
4,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,12,2886,657,3006,658,3005,751,2885,750
5,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,of,3070,660,3162,661,3161,754,3069,753
6,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,1911.,3220,660,3418,661,3417,752,3219,751
7,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,roic,2421,1585,2536,1547,2549,1586,2434,1624
8,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,supplement,1372,1835,2319,1831,2319,1951,1372,1955
9,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,to,2440,1836,2599,1835,2599,1946,2440,1947
10,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,the,592,2048,1059,2048,1059,2305,592,2305
11,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,calcutta,1172,2048,2252,2048,2252,2305,1172,2305
12,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,gazette.,2350,2048,3365,2048,3365,2305,2350,2305
13,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,wednesd,1109,2560,1631,2560,1631,2651,1109,2651
14,../Crop_Reports/Bengal Crop Reports PNG/Calcutta1911_folder_21\Calcutta1911_page_2508.png,ay,1681,2560,1847,2560,1847,2651,1681,2651
