sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,supplement,626,266,1215,266,1215,333,626,333
1,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,to,1258,268,1369,268,1369,329,1258,329
2,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,the,1412,266,1599,266,1599,329,1412,329
3,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,calcutta,1640,268,2101,268,2101,331,1640,331
4,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,gazette,2146,266,2571,266,2571,335,2146,335
5,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,oct.,2614,266,2795,266,2795,329,2614,329
6,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,17,2846,268,2939,268,2939,335,2846,335
7,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,1917.,2984,268,3155,268,3155,329,2984,329
8,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,1275,3276,266,3431,264,3432,327,3277,329
9,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,department,599,558,1475,558,1475,640,599,640
10,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,of,1561,556,1730,556,1730,638,1561,638
11,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,agriculture,1815,559,2744,559,2744,654,1815,654
12,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,bengal.,2840,557,3381,557,3381,641,2840,641
13,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,second,536,928,911,928,911,999,536,999
14,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,forecast,996,924,1447,924,1447,995,996,995
15,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,of,1532,924,1643,924,1643,991,1532,991
16,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,the,1700,924,1867,924,1867,991,1700,991
17,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,sugarcane,1940,924,2483,924,2483,1007,1940,1007
18,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,crop,2556,924,2799,924,2799,1007,2556,1007
19,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,of,2872,924,2983,924,2983,995,2872,995
20,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,bengal,3060,928,3427,928,3427,1007,3060,1007
21,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,1917-18.,1840,1048,2223,1049,2223,1120,1840,1119
22,../Crop_Reports/Bengal Crop Reports PNG/cg1917p1_folder_3\cg1917p1_page_558.png,(noto.-on,530,1406,857,1406,857,1455,530,1455
