sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,supplement,652,332,1251,334,1251,398,652,396
1,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,to,1268,335,1395,336,1395,395,1268,394
2,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,the,1420,335,1635,336,1635,395,1420,394
3,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,calcutta,1652,332,2147,334,2147,401,1652,399
4,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,gazette,2196,338,2615,340,2615,408,2196,406
5,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,dec.,2660,340,2851,341,2851,405,2660,404
6,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,18;,2880,345,2991,345,2991,412,2880,412
7,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,1912.,3020,333,3203,334,3203,414,3020,413
8,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,1805,3608,348,3761,346,3762,407,3609,409
9,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,1,1731,496,1763,496,1763,506,1731,506
10,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,--,1778,496,1792,496,1792,506,1778,506
11,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,-,2143,493,2165,493,2165,502,2143,502
12,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,-,2185,493,2205,493,2205,502,2185,502
13,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,--,2225,494,2254,494,2254,503,2225,503
14,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,district,846,634,1289,636,1289,697,846,695
15,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,report,1420,631,1745,633,1745,709,1420,707
16,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,s,1888,633,1959,633,1959,708,1888,708
17,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,on,1990,634,2035,634,2035,709,1990,709
18,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,weather,2090,643,2561,645,2561,702,2090,700
19,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,and,2634,649,2821,650,2821,706,2634,705
20,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,crops,2896,649,3221,651,3221,708,2896,706
21,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,for,1153,795,1289,796,1289,850,1153,849
22,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,the,1333,797,1442,798,1442,853,1333,852
23,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,weel:,1485,800,1659,801,1659,855,1485,854
24,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,eiuliny,1700,797,1944,798,1944,867,1700,866
25,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,on,1986,816,2073,816,2073,852,1986,852
26,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,the,2122,797,2231,798,2231,854,2122,853
27,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,16th,2275,800,2427,801,2427,856,2275,855
28,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,december,2468,802,2815,804,2815,862,2468,860
29,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,1912.,2864,808,3031,809,3031,864,2864,863
30,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,summury.-during,500,906,1257,910,1257,985,500,981
31,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,the,1300,912,1415,913,1415,970,1300,969
32,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,week,1466,914,1651,915,1651,971,1466,970
33,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,no,1710,932,1799,932,1799,969,1710,969
34,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,report,1854,916,2079,917,2079,985,1854,984
35,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,of,2140,914,2205,914,2205,969,2140,969
36,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,rain,2252,918,2387,919,2387,973,2252,972
37,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,fall,2404,917,2515,918,2515,974,2404,973
38,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,was,2548,938,2681,939,2681,978,2548,977
39,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,received.,2716,924,3037,926,3037,982,2716,980
40,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,the,3120,924,3261,925,3261,983,3120,982
41,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,weather,3294,927,3591,928,3591,986,3294,985
42,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,was,3622,945,3755,946,3755,985,3622,984
43,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_3\yetanothercalcgaz1912part2_page_738.png,seasonable.,342,984,757,987,756,1048,342,1045
