sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,supplement,634,468,1159,468,1159,523,634,523
1,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,to,1198,468,1291,468,1291,519,1198,519
2,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,the,1332,468,1491,468,1491,521,1332,521
3,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,oaloutta,1528,468,1939,468,1939,533,1528,533
4,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,gazette,1978,468,2343,468,2343,531,1978,531
5,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,august,2382,466,2699,466,2699,525,2382,525
6,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,3,2734,468,2785,468,2785,533,2734,533
7,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,1910,2826,466,2983,466,2983,527,2826,527
8,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,1040,3383,453,3519,460,3515,526,3379,519
9,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,mar,3441,624,3459,624,3459,636,3441,636
10,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,vi,2379,634,2421,634,2421,646,2379,646
11,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,-,2502,635,2528,635,2528,647,2502,647
12,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,.,2565,635,2575,635,2575,647,2565,647
13,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,weatheb,1308,730,1687,730,1687,789,1308,789
14,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,and,1758,730,1913,730,1913,789,1758,789
15,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,crop,1980,724,2167,724,2167,787,1980,787
16,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,,2234,730,2547,730,2547,785,2234,785
17,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,for,1274,924,1369,924,1369,975,1274,975
18,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,che,1424,938,1495,938,1495,971,1424,971
19,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,werk,1554,926,1667,926,1667,973,1554,973
20,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,nochang,1722,926,1901,926,1901,985,1722,985
21,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,the,1922,920,2027,920,2027,991,1922,991
22,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,ist,2082,922,2157,922,2157,973,2082,973
23,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,august,2198,926,2403,926,2403,991,2198,991
24,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_else_folder_9\calcutta_gazette_else_page_842.png,1910.,2456,928,2611,928,2611,981,2456,981
