sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,1018,352,394,507,395,507,456,352,455
1,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,bupplement,916,394,1503,394,1503,461,916,461
2,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,to,1546,398,1653,398,1653,459,1546,459
3,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,the,1694,394,1875,394,1875,455,1694,455
4,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,oaloutta,1912,390,2367,390,2367,453,1912,453
5,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,gazette,2410,392,2827,392,2827,459,2410,459
6,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,july,2870,390,3099,390,3099,451,2870,451
7,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,87,3140,392,3241,392,3241,455,3140,455
8,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,1910.,3286,390,3459,390,3459,449,3286,449
9,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,---,3039,550,3081,550,3081,557,3039,557
10,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,har,3144,550,3172,550,3172,558,3144,558
11,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,r,3224,551,3232,551,3232,558,3224,558
12,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,weather,1572,650,1989,650,1989,707,1572,707
13,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,and,2058,650,2237,650,2237,707,2058,707
14,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,chop,2306,646,2517,646,2517,707,2306,707
15,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,keport.,2588,650,2935,650,2935,703,2588,703
16,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,for,1550,830,1661,830,1661,897,1550,897
17,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_20\calcutta_gazette_jan_aug_1910_page_551.png,the,1702,846,1783,846,1783,883,1702,883
