sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,arplemant,812,260,1359,257,1360,364,813,367
1,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,toa,1396,268,1511,267,1512,359,1397,360
2,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,pra,1536,268,1731,267,1732,358,1537,359
3,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,calodtta,1740,250,2187,247,2188,359,1741,362
4,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,gazdita,2215,247,2659,244,2660,356,2216,359
5,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,april,2652,269,2915,267,2916,355,2653,357
6,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,a,2963,243,3051,242,3052,353,2964,354
7,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,1918.,3040,259,3203,258,3203,337,3040,338
8,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,distriot,484,541,899,539,899,613,484,615
9,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,reports,966,538,1389,536,1389,603,966,605
10,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,on,1456,538,1575,537,1575,601,1456,602
11,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,weather,1657,528,2101,526,2101,608,1657,610
12,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,and,2152,530,2331,529,2331,597,2152,598
13,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,crops,2396,525,2701,524,2701,600,2396,601
14,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,for,2770,536,2945,535,2945,598,2770,599
15,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,the,2992,523,3189,522,3189,603,2992,604
16,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,week,3254,534,3511,533,3511,602,3254,603
17,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,ending,1248,656,1575,656,1575,719,1248,719
18,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,on,1640,656,1759,656,1759,719,1640,719
19,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,the,1824,652,2007,652,2007,719,1824,719
20,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,1st,2072,656,2191,656,2191,715,2072,715
21,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,april,2256,652,2519,652,2519,715,2256,715
22,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,1912.,2584,652,2767,652,2767,715,2584,715
23,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,sumnary-all,560,820,1119,820,1119,903,560,903
24,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,party,1180,828,1347,828,1347,899,1180,899
25,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,of,1404,820,1463,820,1463,883,1404,883
26,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,the,1516,820,1623,820,1623,903,1516,903
27,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,province,1680,820,1975,820,1975,903,1680,903
28,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_0\calcgzette1912_page_114.png,bave,2032,816,2191,816,2191,903,2032,903
