sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,1676,346,238,519,238,519,319,346,319
1,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,suppleuen,890,232,1659,226,1660,326,891,332
2,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,,1662,227,1811,226,1812,325,1663,326
3,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,the,1772,237,1975,236,1976,324,1773,325
4,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,calcutta,2016,236,2511,232,2512,319,2017,323
5,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,gaz,2564,224,3028,221,3029,316,2565,319
6,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,doml,3060,216,3459,213,3460,313,3061,316
7,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,district,796,619,1291,616,1291,688,796,691
8,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,report,1360,616,1855,613,1855,681,1360,684
9,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,8,1943,605,2011,605,2012,684,1944,684
10,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,on,2043,604,2095,604,2096,683,2044,683
11,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,weather,2156,611,2667,608,2667,676,2156,679
12,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,and,2744,603,2959,602,2959,674,2744,675
13,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,crops,3032,605,3419,603,3419,675,3032,677
14,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,for,1036,802,1197,801,1197,874,1036,875
15,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,the,1236,800,1363,799,1363,875,1236,876
16,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,wosk,1400,804,1599,803,1599,874,1400,875
17,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,ending,1634,800,1909,798,1910,882,1635,884
18,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,on,1946,820,2045,819,2045,868,1946,869
19,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,the,2090,797,2215,796,2215,868,2090,869
20,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,15th,2252,794,2427,793,2427,867,2252,868
21,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,decenmber,2462,793,2857,791,2857,865,2462,867
22,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,1913.,2902,796,3085,795,3085,867,2902,868
23,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,summary.-during,340,1011,1183,1004,1184,1088,341,1095
24,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,the,1216,1008,1339,1007,1340,1075,1217,1076
25,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,week,1376,1007,1579,1005,1580,1072,1377,1074
26,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,under,1608,996,1847,994,1848,1066,1609,1068
27,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,report,1876,1002,2123,1000,2124,1080,1877,1082
28,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,general,2170,992,2487,989,2488,1076,2171,1079
29,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,rain,2540,993,2703,992,2704,1059,2541,1060
30,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,fell,2764,987,2899,986,2900,1069,2765,1070
31,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,all,2956,993,3059,992,3060,1059,2957,1060
32,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,over,3116,1007,3299,1005,3299,1057,3116,1059
33,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,the,3360,989,3483,988,3484,1060,3361,1061
34,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,province,3544,992,3923,989,3924,1065,3545,1068
35,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,facilitating,170,1097,629,1094,629,1174,170,1177
36,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,the,662,1089,791,1088,791,1157,662,1158
37,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,growth,820,1095,1119,1093,1119,1171,820,1173
38,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,of,1134,1086,1231,1085,1231,1154,1134,1155
39,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,the,1262,1091,1385,1090,1385,1152,1262,1153
40,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,rabi,1432,1087,1605,1086,1605,1151,1432,1152
41,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,crops.,1632,1100,1865,1099,1865,1167,1632,1168
42,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,harvsting,1952,1080,2411,1077,2412,1163,1953,1166
43,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,of,2440,1078,2519,1078,2519,1141,2440,1141
44,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,-winter,2552,1077,2845,1075,2845,1141,2552,1143
45,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,rice,2892,1077,3043,1076,3043,1143,2892,1144
46,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,is,3092,1078,3157,1078,3157,1145,3092,1145
47,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,going,3198,1079,3431,1078,3431,1158,3198,1159
48,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,on,3460,1095,3561,1094,3561,1144,3460,1145
49,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,briskly,3594,1078,3911,1076,3911,1154,3594,1156
50,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,but,172,1184,307,1183,307,1250,172,1251
51,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,its,340,1183,439,1183,439,1238,340,1238
52,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,progress,480,1170,863,1168,863,1248,480,1250
53,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,has,865,1168,983,1167,983,1247,865,1248
54,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,been,1012,1176,1203,1175,1203,1239,1012,1240
55,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,returded,1232,1171,1563,1169,1563,1237,1232,1239
56,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,in,1612,1169,1695,1169,1695,1232,1612,1232
57,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,places,1756,1164,1999,1163,1999,1243,1756,1244
58,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,owing,2060,1163,2315,1162,2315,1242,2060,1243
59,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,to,2376,1174,2451,1174,2451,1229,2376,1229
60,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,recent,2512,1169,2763,1168,2763,1228,2512,1229
61,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,rainfall.,2824,1160,3247,1158,3247,1237,2824,1239
62,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,sowing,3264,1158,3555,1157,3555,1236,3264,1237
63,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,of,3600,1156,3703,1156,3703,1235,3600,1235
64,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,rabi,3740,1155,3911,1154,3911,1234,3740,1235
65,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,crops,176,1275,387,1274,387,1340,176,1341
66,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,is,405,1253,491,1253,491,1344,405,1344
67,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,approaching,511,1252,1029,1250,1029,1342,511,1344
68,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,completion.,1058,1256,1533,1254,1533,1340,1058,1342
69,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,the,1618,1250,1787,1249,1787,1338,1618,1339
70,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,outturn,1806,1253,2115,1252,2115,1338,1806,1339
71,../Crop_Reports/Bengal Crop Reports PNG/calcgazt1913pt4_folder_12\calcgazt1913pt4_page_2274.png,of,2174,1246,2251,1246,2251,1313,2174,1313
