sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,556,320,270,441,269,442,330,321,331
1,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,supplement,808,260,1415,262,1415,334,808,332
2,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,to,1460,266,1575,266,1575,326,1460,326
3,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,the,1616,263,1811,264,1811,339,1616,338
4,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,calcutta,1856,255,2331,257,2331,329,1856,327
5,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,gazette,2411,258,2827,260,2827,339,2411,337
6,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,may,2831,259,3079,260,3079,340,2831,339
7,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,7,3111,261,3219,261,3219,340,3111,340
8,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,1918,3216,265,3423,266,3423,345,3216,344
9,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,district,830,570,1285,570,1285,631,830,631
10,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,report,1432,562,1745,562,1745,637,1432,637
11,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,s,1888,562,1973,562,1973,637,1888,637
12,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,on,1990,562,2049,562,2049,637,1990,637
13,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,weather,2114,570,2597,570,2597,631,2114,631
14,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,and,2674,570,2869,570,2869,629,2674,629
15,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,crops,2944,570,3283,570,3283,631,2944,631
16,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,for,1224,732,1365,732,1365,789,1224,789
17,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,the,1408,734,1521,734,1521,789,1408,789
18,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,week,1562,736,1745,736,1745,791,1562,791
19,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,ending,1784,724,2037,724,2037,805,1784,805
20,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,on,2082,750,2169,750,2169,789,2082,789
21,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,the,2216,732,2331,732,2331,789,2216,789
22,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,5th,2368,730,2495,730,2495,791,2368,791
23,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,may,2536,730,2721,730,2721,805,2536,805
24,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,1913.,2772,736,2941,736,2941,789,2772,789
25,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,summury.-the,476,852,1119,852,1119,923,476,923
26,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,weather,1152,852,1455,852,1455,911,1152,911
27,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,continued,1480,852,1859,852,1859,911,1480,911
28,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,hot,1896,852,2019,852,2019,911,1896,911
29,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,and,2044,848,2183,848,2183,911,2044,911
30,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,sultry,2232,848,2463,848,2463,923,2232,923
31,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,up,2520,852,2615,852,2615,923,2520,923
32,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,till,2648,848,2759,848,2759,911,2648,911
33,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,the,2796,852,2911,852,2911,911,2796,911
34,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,end,2944,852,3079,852,3079,911,2944,911
35,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,of,3112,852,3183,852,3183,911,3112,911
36,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,the,3216,852,3335,852,3335,911,3216,911
37,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,week,3372,856,3583,856,3583,923,3372,923
38,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,when,3620,856,3823,856,3823,915,3620,915
39,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,u,348,926,413,926,413,1005,348,1005
40,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,welcome,410,934,737,934,737,993,410,993
41,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,thunderstorm,794,926,1319,926,1319,989,794,989
42,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,came,1376,946,1585,946,1585,995,1376,995
43,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,accoimpauied,1642,926,2131,926,2131,1003,1642,1003
44,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,by,2190,926,2281,926,2281,1005,2190,1005
45,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,a,2340,946,2381,946,2381,1005,2340,1005
46,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,narked,2438,926,2727,926,2727,987,2438,987
47,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,fall,2760,928,2909,928,2909,987,2760,987
48,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,in,2968,932,3041,932,3041,987,2968,987
49,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,temperature.,3118,936,3603,936,3603,1005,3118,1005
50,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,the,3686,934,3833,934,3833,993,3686,993
51,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,sowing,314,1014,585,1014,585,1083,314,1083
52,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_5\calcgazette1913p2_page_1869.png,of,616,1012,685,1012,685,1069,616,1069
