sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,supplement,744,283,1331,281,1331,341,744,343
1,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,to,1378,285,1485,285,1485,344,1378,344
2,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,t,1531,274,1803,273,1803,345,1531,346
3,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,calcu,1805,273,2283,271,2283,343,1805,345
4,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,gazette.,2287,271,2727,269,2727,341,2287,343
5,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,april,2744,277,3015,276,3015,334,2744,335
6,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,9,3058,280,3113,280,3113,339,3058,339
7,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,1913.,3168,275,3333,274,3333,332,3168,333
8,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,449,3614,273,3730,273,3730,328,3614,328
9,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,district,806,578,1249,578,1249,635,806,635
10,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,reportss,1326,576,1777,576,1777,631,1326,631
11,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,on,1921,566,1995,566,1995,641,1921,641
12,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,weather,2056,576,2527,576,2527,629,2056,629
13,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,and,2608,576,2793,576,2793,625,2608,625
14,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,crops,2868,576,3187,576,3187,629,2868,629
15,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_1\calcgazette1913p2_page_764.png,for,1198,734,1325,734,1325,787,1198,787
