sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,supplement,586,266,1131,271,1130,337,585,332
1,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,to,1174,282,1271,283,1270,338,1173,337
2,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,the,1310,285,1477,287,1476,347,1309,345
3,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,calcutta,1518,281,1951,285,1950,353,1517,349
4,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,gazette,2012,280,2425,284,2424,360,2011,356
5,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,sept.,2422,288,2639,290,2638,350,2421,348
6,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,18,2682,289,2768,290,2767,357,2681,356
7,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,1912.,2812,289,2972,291,2971,348,2811,346
8,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,1277,3314,284,3459,285,3459,347,3314,346
9,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,district,756,564,1165,567,1164,630,755,627
10,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,reports,1232,578,1641,581,1641,640,1232,637
11,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,on,1762,572,1843,573,1842,646,1761,645
12,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,weather,1898,583,2331,587,2331,642,1898,638
13,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,and,2398,585,2577,586,2577,641,2398,640
14,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,crops,2644,583,2949,585,2949,642,2644,640
15,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,for,998,722,1137,723,1136,798,997,797
16,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,the,1160,729,1257,730,1257,784,1160,783
17,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,week,1296,736,1451,737,1451,791,1296,790
18,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,endiny,1490,736,1715,738,1714,804,1489,802
19,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,on,1752,754,1835,755,1835,795,1752,794
20,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,the,1878,735,1979,736,1979,793,1878,792
21,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_15\calcgazette1912julysept_page_2012.png,16th,2020,738,2157,739,2157,795,2020,794
