sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,914,290,328,399,329,399,386,290,385
1,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,supplemynt,802,332,1341,334,1341,389,802,387
2,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,to,1385,326,1513,326,1513,398,1385,398
3,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,th,1524,337,1695,338,1695,389,1524,388
4,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,oaloutt,1732,338,2155,340,2155,393,1732,391
5,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,,2237,329,2341,329,2341,401,2237,401
6,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,l,2345,329,2641,330,2641,402,2345,401
7,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,july,2656,333,2867,334,2867,393,2656,392
8,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,12,2914,338,3005,338,3005,399,2914,399
9,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,1911.,3050,340,3207,341,3207,395,3050,394
10,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,,1630,499,1643,499,1643,509,1630,509
11,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,---,1647,499,1683,499,1683,509,1647,509
12,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,-,1705,499,1713,499,1713,509,1705,509
13,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,weather,1426,598,1831,600,1831,659,1426,657
14,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,and,1902,600,2069,601,2069,659,1902,658
15,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,crop,2134,600,2325,601,2325,658,2134,657
16,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,report.,2394,601,2711,603,2711,659,2394,657
17,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,for,1424,754,1531,754,1531,809,1424,809
18,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,tne,1570,762,1651,762,1651,807,1570,807
19,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,week,1706,756,1833,756,1833,809,1706,809
20,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,endiny,1886,756,2067,756,2067,817,1886,817
21,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,the,2124,756,2201,756,2201,807,2124,807
22,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,10th,2274,756,2403,756,2403,807,2274,807
23,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,july,2428,756,2557,756,2557,821,2428,821
24,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,1911.,2600,758,2759,758,2759,809,2600,809
25,../Crop_Reports/Bengal Crop Reports PNG/TheCalcutta1911adsf_folder_1\TheCalcutta1911adsf_page_545.png,price,1370,899,1473,900,1473,930,1370,929
