sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,supplement,748,282,1295,285,1295,355,748,352
1,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,to,1338,301,1437,302,1437,358,1338,357
2,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,the,1476,298,1649,299,1649,360,1476,359
3,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,caloutta,1690,298,2121,300,2121,360,1690,358
4,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,(1azette,2164,299,2555,301,2555,362,2164,360
5,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,may,2600,299,2785,300,2785,362,2600,361
6,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,22,2824,299,2915,299,2915,360,2824,360
7,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,1912.,2966,301,3119,302,3119,360,2966,359
8,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,649,3388,306,3495,304,3496,359,3389,361
9,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,district,788,594,1201,594,1201,653,788,653
10,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,reports,1246,588,1685,588,1685,659,1246,659
11,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,on,1797,588,1897,588,1897,663,1797,663
12,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,weather,1942,598,2381,598,2381,657,1942,657
13,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,and,2446,600,2625,600,2625,659,2446,659
14,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,crops,2692,598,2999,598,2999,659,2692,659
15,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,for,1098,754,1225,754,1225,809,1098,809
16,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,the,1266,758,1365,758,1365,813,1266,813
17,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,week,1408,762,1565,762,1565,815,1408,815
18,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,euling,1606,760,1833,760,1833,829,1606,829
19,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,on,1874,774,1953,774,1953,811,1874,811
20,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,the,1996,756,2099,756,2099,813,1996,813
21,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,201h,2134,760,2275,760,2275,815,2134,815
22,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,may,2320,760,2479,760,2479,829,2320,829
23,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,1912.,2522,762,2683,762,2683,817,2522,817
24,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,summary.-the,455,870,1039,870,1039,940,455,940
25,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,seasonable,1092,875,1447,875,1447,927,1092,927
26,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,character,1503,876,1820,876,1820,930,1503,930
27,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,of,1874,875,1935,875,1935,927,1874,927
28,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,the,1993,872,2095,872,2095,927,1993,927
29,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,improved,310,946,635,946,635,1023,310,1023
30,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,the,664,944,767,944,767,1023,664,1023
31,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,prospects,812,944,1127,944,1127,1023,812,1023
32,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,of,1164,950,1225,950,1225,1001,1164,1001
33,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,agriculture,1250,952,1631,952,1631,1015,1250,1015
34,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,generally,1682,946,2009,946,2009,1021,1682,1021
35,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,and,2064,950,2179,950,2179,1005,2064,1005
36,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,has,2248,948,2351,948,2351,1005,2248,1005
37,../Crop_Reports/Bengal Crop Reports PNG/calcgzette1912_folder_7\calcgzette1912_page_1482.png,enabled,2402,952,2659,952,2659,1007,2402,1007
