sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,1546,344,322,535,323,535,377,344,376
1,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,the,1000,326,1207,327,1207,387,1000,386
2,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,oaloutta,1256,325,1793,328,1793,388,1256,385
3,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,gazette,1840,328,2325,330,2325,398,1840,396
4,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,november,2374,330,2940,333,2940,393,2374,390
5,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,16,2990,336,3097,337,3097,400,2990,399
6,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,1910.,3148,330,3351,331,3351,389,3148,388
7,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,[pana,3680,331,3923,327,3924,399,3681,403
8,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,i,3972,331,4015,330,4016,385,3973,386
9,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,year,1224,590,1387,590,1387,647,1224,647
10,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,in,1418,576,1493,576,1493,627,1418,627
11,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,square-rigged,1538,576,2081,576,2081,647,1538,647
12,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,sailing,2108,574,2363,574,2363,647,2108,647
13,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,vesels,2404,574,2697,574,2697,647,2404,647
14,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_something_folder_10\calcutta_gazette_something_page_1067.png,or,2700,590,2795,590,2795,647,2700,647
