sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,1106,396,323,547,318,549,385,398,390
1,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,supplement,928,296,1523,293,1523,380,928,383
2,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,to,1564,312,1675,311,1675,378,1564,379
3,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,the,1720,307,1907,306,1907,374,1720,375
4,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,calcutta,1952,302,2411,299,2411,371,1952,374
5,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,gazette,2462,287,2911,285,2911,373,2462,375
6,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,aug.,2936,296,3147,295,3147,363,2936,364
7,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,20,3192,295,3283,295,3283,365,3192,366
8,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,1913.,3336,294,3511,293,3511,357,3336,358
9,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,district,882,628,1329,625,1329,684,882,687
10,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,reports,1406,624,1847,621,1847,681,1406,684
11,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,on,1924,623,2045,622,2045,676,1924,677
12,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,weather,2128,620,2597,617,2597,671,2128,674
13,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,and,2676,617,2867,616,2867,673,2676,674
14,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,crops,2944,619,3267,617,3267,673,2944,675
15,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,for,1203,791,1330,791,1330,847,1203,847
16,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,the,1375,790,1483,790,1483,845,1375,845
17,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,week,1523,789,1697,788,1697,843,1523,844
18,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,euluy,1737,785,1980,784,1980,852,1737,853
19,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,un,2024,801,2106,801,2106,839,2024,839
20,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,the,2114,780,2315,779,2315,856,2114,857
21,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,18th,2311,780,2459,779,2459,838,2311,839
22,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,ast,2511,781,2794,780,2794,854,2511,855
23,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,1913.,2846,785,3011,784,3011,839,2846,840
24,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,summary.-during,536,908,1291,908,1291,979,536,979
25,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,the,1324,908,1435,908,1435,967,1324,967
26,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,week,1468,904,1651,904,1651,963,1468,963
27,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,under,1680,900,1899,900,1899,963,1680,963
28,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,review,1948,904,2199,904,2199,963,1948,963
29,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,general,2248,900,2519,900,2519,975,2248,975
30,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,rain,2572,904,2715,904,2715,963,2572,963
31,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,fell,2764,904,2887,904,2887,963,2764,963
32,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,all,2932,904,3027,904,3027,963,2932,963
33,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,over,3080,920,3243,920,3243,963,3080,963
34,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,tlhe,3296,904,3407,904,3407,963,3296,963
35,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,province.,3456,908,3811,908,3811,979,3456,979
36,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,in,395,983,499,983,499,1063,395,1063
37,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,west,500,991,687,990,687,1050,500,1051
38,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,bengal,720,982,971,981,971,1065,720,1066
39,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_10\calcgaette1913pt3_page_1303.png,the,1008,989,1119,989,1119,1048,1008,1048
