sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,1112,406,410,563,408,564,469,407,471
1,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,the,1280,408,1467,406,1468,481,1281,483
2,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,calqutta,1508,405,1975,400,1976,492,1509,497
3,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,gazette,2016,403,2443,398,2444,486,2017,491
4,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,july.16,2484,398,2855,394,2856,476,2485,480
5,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,1913.,2900,396,3079,394,3080,478,2901,480
6,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,i,3361,419,3431,412,3440,503,3370,510
7,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,[part,3524,397,3759,387,3763,483,3528,493
8,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,i,3818,395,3855,393,3858,454,3821,456
9,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,prloe,492,695,717,694,717,748,492,749
10,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,list,784,696,933,695,933,749,784,750
11,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,of,1020,685,1115,685,1115,759,1020,759
12,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,staple,1142,695,1391,694,1391,757,1142,758
13,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,food-orops,1488,683,1953,681,1953,755,1488,757
14,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,in,1982,681,2089,681,2089,755,1982,755
15,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,the,2128,691,2253,690,2253,739,2128,740
16,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,looal,2322,684,2531,683,2531,739,2322,740
17,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,arere,2586,679,2879,678,2879,752,2586,753
18,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,of,2890,684,2983,684,2983,735,2890,735
19,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,eastarn,3040,681,3361,680,3361,738,3040,739
20,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,bongal.,3408,685,3745,684,3745,748,3408,749
21,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,dacca,1714,840,2009,837,2010,900,1715,903
22,../Crop_Reports/Bengal Crop Reports PNG/calcgaette1913pt3_folder_2\calcgaette1913pt3_page_377.png,division.,2068,838,2497,834,2498,896,2069,900
