sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,1222,258,272,397,271,397,330,258,331
1,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,supplement,726,267,1265,264,1265,324,726,327
2,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,to,1306,268,1405,267,1405,323,1306,324
3,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,the,1446,264,1617,263,1617,320,1446,321
4,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,calcutta,1640,264,2079,262,2079,330,1640,332
5,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,gazette,2120,262,2509,260,2509,325,2120,327
6,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,sept.,2550,257,2767,256,2767,316,2550,317
7,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,4,2804,258,2857,258,2857,321,2804,321
8,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,1912.,2900,255,3059,254,3059,311,2900,312
9,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,district,730,556,1131,554,1131,611,730,613
10,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,report,1249,547,1559,546,1559,616,1249,617
11,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,s,1691,546,1747,546,1747,615,1691,615
12,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,on,1761,546,1817,546,1817,615,1761,615
13,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,weather,1862,552,2295,550,2295,605,1862,607
14,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,and,2360,551,2537,550,2537,606,2360,607
15,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,crops,2602,550,2901,549,2901,605,2602,606
16,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,for,950,706,1075,706,1075,759,950,759
17,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,the,1117,707,1215,707,1215,759,1117,759
18,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,weelk,1253,707,1415,707,1415,760,1253,760
19,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,ending,1452,704,1675,704,1675,771,1452,771
20,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,on,1715,720,1795,720,1795,756,1715,756
21,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,the,1837,703,1935,703,1935,755,1837,755
22,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,3nd,1972,701,2098,701,2098,755,1972,755
23,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,september,2135,703,2505,703,2505,770,2135,770
24,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,1912.,2534,702,2687,702,2687,756,2534,756
25,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,summary.-tduring,400,819,1091,816,1091,888,400,891
26,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,the,1144,817,1243,817,1243,872,1144,872
27,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,weck,1300,816,1471,815,1471,871,1300,872
28,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,light,1508,816,1663,815,1663,882,1508,883
29,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,rain,1700,819,1823,819,1823,870,1700,870
30,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,fell,1856,814,1967,814,1967,870,1856,870
31,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,throughont,2000,814,2375,813,2375,881,2000,882
32,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,the,2412,812,2515,812,2515,868,2412,868
33,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,province.,2548,820,2859,819,2859,883,2548,884
34,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,the,2936,814,3067,814,3067,870,2936,870
35,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,heaviest,3112,818,3391,817,3391,872,3112,873
36,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,fall,234,882,403,882,403,961,234,961
37,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,recorded,402,896,679,896,679,951,402,951
38,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,is,712,882,765,882,765,947,712,947
39,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,that,796,896,925,896,925,945,796,945
40,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,from,960,882,1111,882,1111,945,960,945
41,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,jalpaiguri.,1144,890,1509,890,1509,959,1144,959
42,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,it,1556,882,1645,882,1645,943,1556,943
43,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,only,1674,890,1821,890,1821,957,1674,957
44,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,amounted,1850,886,2179,886,2179,941,1850,941
45,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,to,2218,894,2277,894,2277,941,2218,941
46,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,6:39,2306,888,2427,888,2427,941,2306,941
47,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,inches,2466,890,2695,890,2695,943,2466,943
48,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,the,2776,890,2903,890,2903,941,2776,941
49,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,harvesting,2936,890,3303,890,3303,959,2936,959
50,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,of,3332,890,3395,890,3395,943,3332,943
51,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,el4s,260,988,383,987,383,1024,260,1025
52,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,paddy,440,971,637,970,637,1036,440,1037
53,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,is,694,972,743,972,743,1021,694,1021
54,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,nearly,802,965,1009,964,1009,1030,802,1031
55,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,finished,1064,964,1325,963,1325,1015,1064,1016
56,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,and,1382,963,1495,963,1495,1014,1382,1014
57,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,the,1562,962,1661,962,1661,1013,1562,1013
58,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1912julysept_folder_13\calcgazette1912julysept_page_1681.png,transplantation,1720,961,2239,959,2239,1023,1720,1025
