sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,supplement,712,392,1285,392,1285,467,712,467
1,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,to,1322,406,1433,406,1433,465,1322,465
2,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,the,1472,400,1653,400,1653,463,1472,463
3,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,calcutta,1706,394,2157,394,2157,465,1706,465
4,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,gazette,2210,398,2617,398,2617,469,2210,469
5,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,april,2672,404,2935,404,2935,465,2672,465
6,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,30,2986,404,3081,404,3081,473,2986,473
7,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,1913.,3136,392,3303,392,3303,461,3136,461
8,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,531,3560,400,3673,400,3673,459,3560,459
9,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,district,876,702,1307,702,1307,760,876,760
10,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,reports,1378,700,1812,700,1812,757,1378,757
11,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,on,1881,703,2003,703,2003,757,1881,757
12,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,weather,2078,700,2533,700,2533,755,2078,755
13,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,and,2606,703,2782,703,2782,755,2606,755
14,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,crops,2855,703,3163,703,3163,758,2855,758
15,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,for,1230,854,1355,854,1355,909,1230,909
16,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,the,1396,856,1501,856,1501,911,1396,911
17,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,weelc,1542,856,1711,856,1711,909,1542,909
18,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,ending,1748,856,1985,856,1985,921,1748,921
19,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,on,2026,870,2109,870,2109,909,2026,909
20,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,the,2156,852,2261,852,2261,907,2156,907
21,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,28th,2298,850,2453,850,2453,907,2298,907
22,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,april,2494,852,2691,852,2691,921,2494,921
23,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,1913.,2738,856,2893,856,2893,909,2738,909
24,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,summury.-during,541,965,1275,965,1275,1040,541,1040
25,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,the,1321,965,1432,965,1432,1020,1321,1020
26,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,week,1479,965,1657,965,1657,1021,1479,1021
27,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,slight,1689,965,1895,965,1895,1035,1689,1035
28,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,rain,1925,966,2066,966,2066,1040,1925,1040
29,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,fell,2112,962,2228,962,2228,1017,2112,1017
30,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,in,2289,964,2352,964,2352,1017,2289,1017
31,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,some,2412,979,2587,979,2587,1040,2412,1040
32,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,parts,2641,972,2814,972,2814,1040,2641,1040
33,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,of,2868,969,2932,969,2932,1022,2868,1022
34,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,the,2986,970,3095,970,3095,1025,2986,1025
35,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,province,3152,970,3458,970,3458,1040,3152,1040
36,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,:,3490,962,3525,962,3525,1040,3490,1040
37,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,but,3570,971,3687,971,3687,1027,3570,1027
38,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,most,388,1050,559,1050,559,1101,388,1101
39,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,places,606,1046,821,1046,821,1113,606,1113
40,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,are,866,1034,973,1034,973,1111,866,1111
41,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,now,1016,1056,1169,1056,1169,1097,1016,1097
42,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,beginning,1196,1034,1579,1034,1579,1113,1196,1113
43,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,to,1624,1044,1689,1044,1689,1093,1624,1093
44,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,cry,1734,1034,1851,1034,1851,1107,1734,1107
45,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,out,1878,1044,1995,1044,1995,1095,1878,1095
46,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,for,2028,1038,2129,1038,2129,1093,2028,1093
47,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,want,2146,1034,2343,1034,2343,1113,2146,1113
48,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,of,2374,1034,2463,1034,2463,1113,2374,1113
49,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,rain.,2456,1038,2617,1038,2617,1113,2456,1113
50,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,the,2694,1038,2827,1038,2827,1095,2694,1095
51,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,preparation,2858,1034,3265,1034,3265,1111,2858,1111
52,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,of,3296,1044,3361,1044,3361,1099,3296,1099
53,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,land,3390,1042,3543,1042,3543,1099,3390,1099
54,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,for,3574,1044,3679,1044,3679,1101,3574,1101
55,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,the,390,1118,501,1118,501,1175,390,1175
56,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,bhadoi,534,1110,775,1110,775,1175,534,1175
57,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,crop,802,1110,959,1110,959,1183,802,1183
58,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,as,986,1130,1055,1130,1055,1169,986,1169
59,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,well,1086,1112,1237,1112,1237,1167,1086,1167
60,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,as,1266,1130,1335,1130,1335,1169,1266,1169
61,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,sowings,1362,1114,1651,1114,1651,1179,1362,1179
62,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,are,1678,1130,1787,1130,1787,1169,1678,1169
63,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,being,1818,1114,2015,1114,2015,1181,1818,1181
64,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913p2_folder_4\calcgazette1913p2_page_1766.png,retarded,2046,1110,2341,1110,2341,1167,2046,1167
