sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,ip.,2233,242,2248,242,2248,252,2233,252
1,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,supplement,740,288,1323,290,1323,365,740,363
2,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,to`,1374,290,1531,291,1531,379,1374,378
3,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,the,1512,299,1691,300,1691,375,1512,374
4,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,caloutta,1720,299,2183,301,2183,373,1720,371
5,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,gaztte,2204,293,2639,295,2639,383,2204,381
6,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,jan.,2666,295,2867,296,2867,384,2666,383
7,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,1,2902,297,3015,297,3015,384,2902,384
8,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,1918.,3004,301,3175,302,3175,369,3004,368
9,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,13,3501,306,3597,307,3596,378,3500,377
10,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,----,2354,467,2413,467,2413,477,2354,477
11,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,*,2498,467,2503,467,2503,477,2498,477
12,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,i,3113,474,3137,474,3137,484,3113,484
13,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,u,3159,474,3163,474,3163,484,3159,484
14,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,--,3165,475,3195,475,3195,483,3165,483
15,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,prin,1344,526,1472,527,1472,566,1344,565
16,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,or,1490,534,1543,534,1543,562,1490,562
17,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,oommon,1563,527,1752,528,1752,569,1563,568
18,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,bios,1761,528,1895,529,1895,570,1761,569
19,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,in,1896,531,1962,531,1962,565,1896,565
20,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,,1964,530,1970,530,1970,570,1964,570
21,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,snfre,1438,575,1578,574,1578,610,1438,611
22,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,pen,1598,575,1681,575,1681,606,1598,606
23,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,korbr,1704,570,1851,569,1851,607,1704,608
24,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,dytmota,590,590,763,591,763,636,590,635
25,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,nad,768,590,840,590,840,630,768,630
26,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,snbdi,588,634,695,635,695,672,588,671
27,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,vislona,700,632,841,633,841,671,700,670
28,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,.,843,632,859,632,859,677,843,677
29,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,rulntali.,1046,599,1213,598,1213,648,1046,649
30,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,churmuter,2362,612,2553,612,2553,651,2362,651
31,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,of,2564,614,2603,614,2603,649,2564,649
32,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,the,2618,616,2681,616,2681,649,2618,649
33,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,wenbher,2690,612,2863,612,2863,655,2690,655
34,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,gout8tion,2870,610,3059,610,3059,655,2870,655
35,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,of,3072,610,3113,610,3113,655,3072,655
36,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,orone,3120,616,3243,616,3243,655,3120,655
37,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,ete.,3254,612,3329,612,3329,651,3254,651
38,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,no.,343,636,405,636,405,679,343,679
39,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,this,1356,692,1451,691,1451,736,1356,737
40,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,weeik.,1456,692,1558,691,1558,730,1456,731
41,../Crop_Reports/Bengal Crop Reports PNG/calcgazette1913_folder_0\calcgazette1913_page_100.png,provlons,1662,694,1831,694,1831,731,1662,731
