sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,1668,334,284,485,284,485,345,334,345
1,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,spplement,804,264,1391,268,1390,348,803,344
2,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,to,1432,280,1543,281,1543,341,1432,340
3,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,the,1584,278,1771,279,1771,342,1584,341
4,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,caloutta,1824,279,2287,282,2287,346,1824,343
5,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,gazettef,2340,283,2783,286,2782,358,2339,355
6,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,de,2848,279,2979,280,2978,360,2847,359
7,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,19,3128,281,3247,282,3246,362,3127,361
8,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,district,830,572,1271,575,1271,639,830,636
9,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,report,1406,569,1731,571,1731,647,1406,645
10,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,s,1874,573,1933,573,1933,648,1874,648
11,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,on,1962,573,2009,573,2009,648,1962,648
12,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,weather,2064,582,2533,585,2533,644,2064,641
13,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,and,2606,588,2795,589,2795,647,2606,646
14,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,crops,2868,589,3191,591,3191,650,2868,648
15,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,for,1146,734,1273,735,1273,788,1146,787
16,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,the,1316,735,1425,736,1425,789,1316,788
17,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,week,1470,738,1641,739,1641,790,1470,789
18,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,enuling,1680,737,1923,738,1923,804,1680,803
19,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,on,1966,755,2051,756,2051,793,1966,792
20,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,the,2094,731,2237,732,2237,806,2094,805
21,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,3nd,2242,738,2381,739,2381,797,2242,796
22,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,december,2418,740,2773,742,2773,801,2418,799
23,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,1912.,2816,746,2985,747,2985,804,2816,803
24,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,summury.-during,482,884,1229,887,1229,960,482,957
25,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,the,1306,888,1417,888,1417,943,1306,943
26,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,week,1488,888,1671,889,1671,947,1488,946
27,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,under,1758,891,1969,892,1969,950,1758,949
28,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,various,334,965,601,965,601,1021,334,1021
29,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,parts,628,959,840,959,840,1034,628,1034
30,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,of,867,963,934,963,934,1017,867,1017
31,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,the,995,962,1105,962,1105,1019,995,1019
32,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,province.,1164,965,1504,965,1504,1033,1164,1033
33,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,of,334,1026,439,1027,438,1100,333,1099
34,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,winter,434,1027,679,1029,678,1096,433,1094
35,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,rice,732,1040,859,1041,858,1096,731,1095
36,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,and,890,1035,1017,1036,1016,1093,889,1092
37,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,the,1052,1035,1163,1036,1162,1093,1051,1092
38,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,sowing,1196,1038,1457,1041,1456,1109,1195,1106
39,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,of,1486,1039,1555,1040,1554,1096,1485,1095
40,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,rabi,1608,1038,1761,1039,1760,1099,1607,1098
41,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,crops,1816,1056,2007,1058,2006,1110,1816,1108
42,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,are,2040,1058,2147,1059,2147,1099,2040,1098
43,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,in,2186,1044,2251,1045,2250,1100,2185,1099
44,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,progress.,2282,1058,2609,1061,2608,1119,2281,1116
45,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,the,2692,1048,2831,1049,2830,1105,2691,1104
46,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,prospects,2884,1056,3231,1059,3230,1127,2883,1124
47,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,of,3286,1055,3355,1056,3354,1110,3285,1109
48,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,standing,3408,1055,3729,1058,3728,1132,3407,1129
49,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,crops,326,1132,521,1133,521,1184,326,1183
50,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,aro,576,1131,685,1132,685,1170,576,1169
51,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,generally,740,1114,1081,1116,1081,1187,740,1185
52,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,reported,1144,1116,1445,1117,1445,1182,1144,1181
53,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,to,1504,1122,1571,1122,1571,1169,1504,1169
54,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,be,1628,1118,1707,1118,1707,1171,1628,1171
55,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,good.,1764,1118,1955,1119,1955,1191,1764,1190
56,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,the,2038,1120,2177,1121,2177,1192,2038,1191
57,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,average,2232,1134,2511,1135,2511,1189,2232,1188
58,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,prize,2566,1123,2745,1124,2745,1190,2566,1189
59,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_1\yetanothercalcgaz1912part2_page_565.png,of,2797,1124,2877,1124,2877,1195,2797,1195
