sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,1448,318,320,465,319,466,376,319,377
1,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,supplement,840,316,1419,310,1420,367,841,373
2,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,to,1463,312,1569,311,1570,365,1464,366
3,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,the,1615,309,1796,307,1797,365,1616,367
4,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,calcutta,1839,292,2293,288,2294,363,1840,367
5,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,gazette,2339,288,2753,284,2754,360,2340,364
6,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,oot.,2797,283,2993,281,2994,360,2798,362
7,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,23,3019,301,3113,300,3114,364,3020,365
8,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,1912.,3157,286,3325,284,3326,358,3158,360
9,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,----,2416,455,2463,455,2463,459,2416,459
10,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,---,2484,454,2521,454,2521,462,2484,462
11,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,,2526,455,2533,455,2533,460,2526,460
12,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,-:,1410,463,1447,463,1447,479,1410,479
13,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,.,1447,473,1454,473,1454,477,1447,477
14,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,-.--,2636,465,2691,464,2691,471,2636,472
15,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,p,2701,465,2718,465,2718,471,2701,471
16,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,district,810,602,1247,600,1247,657,810,659
17,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,report,1383,590,1691,588,1691,660,1383,662
18,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,s,1827,588,1871,588,1871,659,1827,659
19,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,on,1899,588,1979,588,1979,659,1899,659
20,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,weather,2032,596,2493,593,2493,647,2032,650
21,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,and,2568,594,2753,593,2753,646,2568,647
22,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,crops,2826,593,3143,591,3143,647,2826,649
23,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,for,1146,754,1273,753,1273,804,1146,805
24,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,the,1318,755,1423,754,1423,805,1318,806
25,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,week,1470,754,1637,753,1637,805,1470,806
26,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,enuliny,1680,751,1919,750,1919,814,1680,815
27,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,vm,1964,766,2045,766,2045,801,1964,801
28,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,the,2092,747,2197,746,2197,799,2092,800
29,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,21st,2238,746,2377,745,2377,802,2238,803
30,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,october,2426,746,2691,745,2691,802,2426,803
31,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,1912.,2740,746,2901,745,2901,801,2740,802
32,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,summury.-during,472,864,1211,864,1211,935,472,935
33,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,the,1258,850,1385,850,1385,935,1258,935
34,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,weck,1428,862,1605,862,1605,913,1428,913
35,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,under,1668,858,1875,858,1875,935,1668,935
36,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,report,1938,864,2163,864,2163,935,1938,935
37,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,there,2196,856,2383,856,2383,935,2196,935
38,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,were,2433,850,2615,850,2615,935,2433,935
39,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,light,2668,856,2837,856,2837,935,2668,935
40,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,showers,2878,856,3189,856,3189,935,2878,935
41,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,in,3237,850,3331,850,3331,935,3237,935
42,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,parts,3374,864,3555,864,3555,927,3374,927
43,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,of,3612,860,3681,860,3681,935,3612,935
44,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,darjeeling,324,943,727,941,727,1009,324,1011
45,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,faridpur,758,933,1085,931,1085,1003,758,1005
46,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,and,1112,935,1237,934,1237,988,1112,989
47,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,bakarganj,1286,934,1667,932,1667,1002,1286,1004
48,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,but,1698,934,1817,933,1817,985,1698,986
49,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,no,1856,946,1941,946,1941,985,1856,985
50,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,rain,1980,926,2115,925,2115,1001,1980,1002
51,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,in,2148,932,2215,932,2215,985,2148,985
52,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,the,2252,929,2363,928,2363,984,2252,985
53,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,rest,2396,935,2529,934,2529,983,2396,984
54,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,of,2578,931,2643,931,2643,983,2578,983
55,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,the,2700,923,2811,922,2811,983,2700,984
56,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,province.,2868,928,3213,926,3213,985,2868,987
57,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_6\yetanothercalcgazpart11912_page_865.png,more,3294,919,3475,918,3475,990,3294,991
