sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,2870,304,280,467,280,467,339,304,339
1,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,bupplement,544,276,1135,276,1135,339,544,339
2,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,to,1176,272,1287,272,1287,335,1176,335
3,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,the,1328,276,1519,276,1519,339,1328,339
4,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,caloutta,1560,276,2031,276,2031,343,1560,343
5,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,gazette,2076,272,2503,272,2503,343,2076,343
6,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,december,2536,272,3015,272,3015,339,2536,339
7,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,28,3060,272,3159,272,3159,343,3060,343
8,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,1896.,3188,268,3363,268,3363,331,3188,331
9,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,weather,1156,540,1639,540,1639,605,1156,605
10,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,and,1702,542,1887,542,1887,605,1702,605
11,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,orop,1956,540,2195,540,2195,603,1956,603
12,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,report.,2262,538,2643,538,2643,609,2262,609
13,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,for,1242,820,1353,820,1353,877,1242,877
14,../Crop_Reports/Bengal Crop Reports PNG/cg1896p5_folder_24\cg1896p5_page_1749.png,the,1394,822,1485,822,1485,875,1394,875
