sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,880,292,322,399,319,400,378,293,381
1,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,bupplement,806,318,1319,318,1319,385,806,385
2,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,to,1342,320,1447,320,1447,379,1342,379
3,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,the,1476,320,1643,320,1643,381,1476,381
4,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,oaioutta,1676,320,2081,320,2081,377,1676,377
5,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,gazette,2118,316,2487,316,2487,385,2118,385
6,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,maroh,2520,314,2799,314,2799,379,2520,379
7,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,13,2840,320,2935,320,2935,385,2840,385
8,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,1912.,2962,318,3111,318,3111,375,2962,375
9,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,weather,1358,576,1739,576,1739,635,1358,635
10,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,and,1802,574,1959,574,1959,635,1802,635
11,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,crop,2018,574,2201,574,2201,635,2018,635
12,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,b.,2262,576,2567,576,2567,637,2262,637
13,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,for,1326,738,1425,738,1425,791,1326,791
14,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,the,1458,740,1535,740,1535,789,1458,789
15,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,wook,1584,736,1705,736,1705,789,1584,789
16,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,ondng,1736,736,1909,736,1909,793,1736,793
17,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,the,1956,732,2033,732,2033,785,1956,785
18,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,11th,2070,732,2195,732,2195,787,2070,787
19,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,march,2240,734,2419,734,2419,789,2240,789
20,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,1912.,2454,736,2607,736,2607,791,2454,791
21,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,price,1287,879,1387,880,1387,912,1287,911
22,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,of,1402,880,1437,880,1437,910,1402,910
23,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,oommop,1459,878,1646,879,1646,916,1459,915
24,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,rloe,1639,884,1724,885,1724,916,1639,915
25,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,in,1731,880,1792,880,1792,917,1731,917
26,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,1ori,1373,923,1510,924,1510,961,1373,960
27,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,par,1498,927,1562,927,1562,958,1498,958
28,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,rupee,1576,927,1688,928,1688,959,1576,958
29,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,ratntall,959,947,1120,947,1120,979,959,979
30,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,at,1145,949,1186,949,1186,977,1145,977
31,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,badar,920,986,1041,986,1041,1028,920,1028
32,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,station,1056,991,1193,991,1193,1021,1056,1021
33,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,oharu,1984,960,2117,961,2117,992,1984,991
34,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,ter,2132,967,2187,967,2187,993,2132,993
35,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,ot,2198,962,2237,962,2237,993,2198,993
36,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,the,2252,964,2317,965,2317,993,2252,992
37,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,weethar,2336,959,2543,961,2543,1001,2336,999
38,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,and,2526,965,2599,966,2599,999,2526,998
39,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,statu,2614,969,2713,970,2713,1000,2614,999
40,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,und,2726,964,2797,965,2797,1001,2726,1000
41,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,prospenta,2816,969,3001,971,3001,1007,2816,1005
42,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,of,3028,966,3081,966,3081,1005,3028,1005
43,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,the,3072,966,3137,967,3137,1002,3072,1001
44,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,oruva,3148,976,3267,977,3267,1009,3148,1008
45,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,ota.,3294,968,3369,969,3369,1008,3294,1007
46,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,no.,336,970,411,970,411,1011,336,1011
47,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,name,510,966,631,966,631,1005,510,1005
48,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,of,646,969,684,969,684,1002,646,1002
49,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,dutrtot.,696,964,860,963,860,1003,696,1004
50,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,lhin,1263,1042,1373,1043,1373,1081,1263,1080
51,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,wonk,1366,1046,1461,1047,1461,1076,1366,1075
52,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,pravnun,1541,1046,1705,1046,1705,1075,1541,1075
53,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,weok,1725,1047,1820,1047,1820,1074,1725,1074
54,../Crop_Reports/Bengal Crop Reports PNG/calcgaz1912_folder_16\calcgaz1912_page_2219.png,inches.,978,1350,1175,1351,1175,1408,978,1407
