sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,1800,400,372,543,371,543,430,400,431
1,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,supplement,792,360,1359,360,1359,429,792,429
2,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,to,1402,368,1507,368,1507,425,1402,425
3,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,the,1546,364,1725,364,1725,423,1546,423
4,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,(alcutta,1760,364,2205,364,2205,425,1760,425
5,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,gazette,2246,364,2651,364,2651,435,2246,435
6,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,dec.,2692,366,2875,366,2875,427,2692,427
7,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,18,2916,366,3005,366,3005,437,2916,437
8,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,1912.,3048,366,3213,366,3213,427,3048,427
9,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,appendix,1708,628,2155,626,2155,689,1708,691
10,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,i.,2196,630,2247,630,2247,689,2196,689
11,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,,1048,780,1101,780,1101,855,1048,855
12,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,econd,1076,790,1269,790,1269,849,1076,849
13,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,forecast,1306,790,1607,790,1607,845,1306,845
14,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,of,1648,788,1729,788,1729,855,1648,855
15,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,the,1760,788,1865,788,1865,845,1760,845
16,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,winter,1916,790,2169,790,2169,847,1916,847
17,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,rice,2210,788,2363,788,2363,847,2210,847
18,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,crop,2404,784,2571,784,2571,855,2404,855
19,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,of,2606,786,2683,786,2683,853,2606,853
20,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,1912-13.,2716,790,2983,790,2983,849,2716,849
21,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,!,1595,1044,1623,1044,1624,1084,1596,1084
22,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,estimated,1633,1043,1801,1040,1802,1081,1634,1084
23,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,outturn,1821,1046,1969,1044,1969,1074,1821,1076
24,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_2\yetanothercalcgaz1912part2_page_733.png,an,1616,1100,1689,1098,1690,1120,1617,1122
