sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,756,552,519,664,520,663,570,551,569
1,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,supplement,1143,515,1696,510,1696,565,1144,570
2,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,to,1737,506,1836,505,1836,557,1737,558
3,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,the,1880,503,2051,501,2051,555,1880,557
4,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,caloutta,2092,500,2523,496,2524,555,2093,559
5,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,gazette,2590,493,2982,489,2983,561,2591,565
6,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,june,3007,492,3227,490,3228,549,3008,551
7,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,1,3272,492,3318,492,3319,558,3273,558
8,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,1910.,3362,491,3528,489,3528,544,3363,546
9,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,--,3573,643,3607,642,3607,651,3573,652
10,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,e,2658,662,2675,662,2675,668,2658,668
11,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,at,2700,660,2715,660,2715,669,2700,669
12,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,weather,1630,756,2035,754,2035,809,1630,811
13,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,and,2104,757,2273,756,2273,810,2104,811
14,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,crop,2342,756,2539,755,2539,811,2342,812
15,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,report.,2612,753,2945,751,2945,803,2612,805
16,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,for,1548,912,1650,911,1650,960,1548,961
17,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,the,1708,919,1783,919,1783,956,1708,956
18,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,week,1842,912,1967,911,1967,957,1842,958
19,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,ondng,2022,913,2211,912,2211,968,2022,969
20,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,tho,2264,906,2345,906,2345,955,2264,955
21,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,30th,2400,903,2545,902,2545,955,2400,956
22,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,may,2600,902,2735,901,2735,965,2600,966
23,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,1910.,2794,905,2959,904,2959,953,2794,954
24,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,price,1634,1073,1756,1074,1756,1110,1634,1109
25,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,ol,1750,1077,1787,1077,1787,1105,1750,1105
26,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,commod,1807,1073,2002,1074,2002,1110,1807,1109
27,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,rioa,2011,1075,2122,1076,2122,1111,2011,1110
28,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,in,2127,1080,2161,1080,2161,1104,2127,1104
29,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,senrn,1729,1117,1860,1118,1860,1154,1729,1153
30,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,per,1854,1122,1921,1122,1921,1150,1854,1150
31,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,nipee,1938,1120,2069,1121,2069,1151,1938,1150
32,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,ratnfall,1271,1142,1445,1139,1445,1171,1271,1174
33,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,at,1471,1140,1512,1139,1512,1167,1471,1168
34,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,badar,1231,1178,1361,1176,1361,1216,1231,1218
35,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,otation,1376,1181,1538,1179,1538,1210,1376,1212
36,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,chsracter,2390,1146,2609,1146,2609,1183,2390,1183
37,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,of,2622,1148,2663,1148,2663,1179,2622,1179
38,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,the,2680,1146,2749,1146,2749,1179,2680,1179
39,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,wealbe,2766,1148,2959,1148,2959,1185,2766,1185
40,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,and,2974,1146,3053,1146,3053,1181,2974,1181
41,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,state,3072,1146,3177,1146,3177,1181,3072,1181
42,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,nd,3192,1146,3271,1146,3271,1179,3192,1179
43,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,prospocta,3290,1150,3491,1150,3491,1185,3290,1185
44,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,of,3514,1150,3555,1150,3555,1179,3514,1179
45,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,tho,3568,1148,3639,1148,3639,1181,3568,1181
46,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,um,3652,1156,3781,1156,3781,1185,3652,1185
47,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,t.,3792,1142,3873,1142,3873,1179,3792,1179
48,../Crop_Reports/Bengal Crop Reports PNG/calcutta_gazette_jan_aug_1910_folder_12\calcutta_gazette_jan_aug_1910_page_283.png,no.,606,1175,665,1177,664,1215,605,1213
