sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,1496,352,290,497,293,496,350,351,347
1,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,supplement,814,288,1395,288,1395,347,814,347
2,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,to,1438,292,1545,292,1545,347,1438,347
3,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,the,1588,290,1771,290,1771,347,1588,347
4,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,calcutta,1814,292,2269,292,2269,349,1814,349
5,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,gazette,2316,292,2735,292,2735,357,2316,357
6,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,nov.,2778,292,2981,292,2981,353,2778,353
7,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,6,3022,296,3077,296,3077,359,3022,359
8,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,1912.,3128,294,3293,294,3293,353,3128,353
9,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,district,842,580,1277,582,1277,640,842,638
10,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,reports,1352,582,1793,584,1793,639,1352,637
11,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,on,1866,586,1989,586,1989,639,1866,639
12,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,weather,2070,586,2531,588,2531,642,2070,640
13,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,and,2606,588,2791,589,2791,642,2606,641
14,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,crops,2864,587,3183,589,3183,646,2864,644
15,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,for,1152,738,1279,738,1279,791,1152,791
16,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,the,1324,740,1429,740,1429,793,1324,793
17,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,weet:,1471,732,1663,732,1663,807,1471,807
18,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,endiny,1686,740,1925,740,1925,809,1686,809
19,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,on,1968,732,2051,732,2051,795,1968,795
20,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgazpart11912_folder_9\yetanothercalcgazpart11912_page_1087.png,the,2096,742,2205,742,2205,795,2096,795
