sort,image,word,x1,y1,x2,y2,x3,y3,x4,y4
0,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,supplement,734,320,1279,320,1279,407,734,407
1,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,to,1342,320,1455,320,1455,407,1342,407
2,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,the,1460,332,1663,332,1663,407,1460,407
3,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,caloutta,1688,332,2143,332,2143,395,1688,395
4,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,gazette,2164,332,2600,332,2600,407,2164,407
5,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,nov.,2640,332,2847,332,2847,391,2640,391
6,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,27,2888,332,2979,332,2979,399,2888,399
7,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,1912.,3024,332,3195,332,3195,391,3024,391
8,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,1631,3518,332,3659,330,3660,389,3519,391
9,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,---*--.:,2345,495,2476,496,2476,511,2345,510
10,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,-,1392,507,1454,507,1454,516,1392,516
11,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,-,1474,508,1481,508,1481,517,1474,517
12,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,district,806,644,1245,644,1245,707,806,707
13,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,reports,1318,640,1761,640,1761,703,1318,703
14,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,on,1871,636,1983,636,1983,711,1871,711
15,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,weather,2030,642,2489,642,2489,703,2030,703
16,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,and,2562,646,2751,646,2751,701,2562,701
17,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,crops,2826,640,3147,640,3147,699,2826,699
18,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,for,1096,806,1221,806,1221,861,1096,861
19,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,the,1264,808,1371,808,1371,863,1264,863
20,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,week,1412,808,1583,808,1583,863,1412,863
21,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,ending,1622,806,1865,806,1865,873,1622,873
22,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,on,1906,820,1991,820,1991,857,1906,857
23,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,the,2036,802,2143,802,2143,857,2036,857
24,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,25th,2182,806,2329,806,2329,861,2182,861
25,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,november,2374,806,2741,806,2741,863,2374,863
26,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,1912.,2792,808,2955,808,2955,863,2792,863
27,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,summury.-duriug,464,964,1207,964,1207,1035,464,1035
28,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,the,1240,968,1347,968,1347,1023,1240,1023
29,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,week,1384,968,1563,968,1563,1023,1384,1023
30,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,under,1596,964,1807,964,1807,1023,1596,1023
31,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,report,1840,972,2055,972,2055,1031,1840,1031
32,../Crop_Reports/Bengal Crop Reports PNG/yetanothercalcgaz1912part2_folder_0\yetanothercalcgaz1912part2_page_414.png,light,2092,964,2259,964,2259,1031,2092,1031
