District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,1920,1504,3920,1904,2/24/1909,rainfall at baniganj 0:03 inch threshing of paddy presiug of sugarcano commonced at foddor aud water sulliciont finished. places. disousu. no cattle-
Birbhum,1928,1944,3928,2440,2/24/1909,rainfall at rmpurhat nih * still continuing. stooks of food-grains sulficiont. of scurcity. threshing of paddy and water buffioiont. nu apprefonsion fodder
Bankura,1864,2400,3864,2856,2/24/1909,wenther soasonablo. harvosting of mustarl oontinuiug. no cattle-disonso. fodder and wator sufficient. condition of agri- oultural stock fuir. 10 pressing of sugaroano and
Midnapore,1960,2856,3960,3720,2/24/1909,weather seasonable. bowing of sammor rico and tobaco *continuing in the ghatal subdivision. lrosports of sugaroano fair except in the contai suldivision of tobacro and linseed fair and of. rapeseed and mustard good in the contai subdivision. cattle-diseuse reportod from thanas salbani mohan- poro jlhargnon; biupur narayangarh and keshiari. lodde und water sufficiont. common rioe selling at.11 seors per rupee at contai 8 soers at tumluk aul 10) seers ut ghutul.
Hooghly,1960,3624,3960,4256,2/24/1909,cks of food-grains suflcient wenther sea9onable. till next harvest. no likelihood of scarcity at present. prospects of ralhi crops and potatoes fair. throslhing of winter ady not yet c pricos of food- grains fulling. fodder and water suffioiont. no i cattle-disenso. ompleted.
Howrah,1952,4216,3952,4592,2/24/1909,woather soasonable. rabi rops doing well. condi- tion of agricultural stock good. fodder and water- supply suilicient. no cattie-desease reporled.
24 Parganas,1960,4600,3960,5144,2/24/1909,wcather seasonable. common rico selling at 7 soers per rupee at barasat 10 socrs at basirhat 9 scors at diamond 1iarbour and at &4 seers at barrackporo.
Nadia,1936,5112,3936,5896,2/24/1909, prospeots of standing orops fair. iiarvesting of rahi crops oommenced. pressing of sugarcano contiuuing. prices of staple food- stocks of food-grains (attle-disease from moherpur and cangani thanus. fodder aud wator ploughing of lands going on. grains almost stationary. barely sulfioiont. roported bufficiont.
Murshidabad,1976,1152,3976,1776,2/24/1909,weather seasonable. jangipnr 014 inch harvesting of aman paddy atill opntinuing in the lalbagh subdivision. prospots of rabi arops fair. boro paddy being transplanted in the jangipur rmb- division bharatpur. fodder and water suffioient. rainfall at kandi 003 at and at lalbagh nil. cattle-disease rted from thana
Jessore,1968,1784,3968,2296,2/24/1909,weather season&ble. prospeots of standing ropa indifferent. rain wanted for oultivation. fodder and water generally sufficient. no cattie-disease. condition of stook
Khulna,2000,2304,4000,2936,2/24/1909,prices of staple food-crops weather seasonable. stationary. stooks of food-grains suffioient till next harvest. no apprehension of bcaroity at present. prospeots of standing crops not very favourable. no oattle-diserbo. fodder and water suffioient.
Patna,2048,2984,4048,3688,2/24/1909,weather seasonable. arvoiing of rabi  nd pressing of sugaroane going on. standing_crops fair. condition of agrioultural stook good. food-stooks supplemented by imports. no oattle-disease. earthquake was felt at bihar on the 17th at 10-40 the shook was slight. no damage to life and property. prospeots of fodder and water bufficient. p.m.
Gaya,2024,3712,4024,4232,2/24/1909,weather searonable and ocoaeionally cloudy. harvest-  ing of mustard peas and masur oontinuing. prospects of rabi orops goo1. fallen at nawadah and aurangubad; stationery elsewhere. fodder and water for oattle sufficient. cattle-disease reported from thana pakribarawan the prioe of burma rioo
Shahabad,2008,4232,4008,4928,2/24/1909,rainfall at buzar 0 12 sasaram 0:01 and at dehri 003 inoh. harvesting of peas and oilseeds in progreses. rabi orops doing well. sugaronne-pressing oon- tinuing. prioas of food-grains stationary. food- stooke under normal. agriculfural stook in normal. gondition. fodder and water sufficient. disease still repozted from nokha. cattle-
Saran,2016,5056,4016,5720,2/24/1909,rainfall at gopalganj 019 inoh. weathet sonsonable. pressing of sugarcane and harvesting of rape and mustard going on. rabi oropa ripening. fields being prepared for indigo. menced. - prioes of staple food-orops food-stook resouroes external. condition of agrioul- tural stook fair. water suffioient. planting of sugaroane oom- stationary. no oattle-disease. fodder and
Champaran,2008,1096,4008,1576,2/24/1909,rainfall. at bettiah nil. pressing of sugaroane and harvosting of rape and mustard oontinuing. condition of agrioultural stook good no onttle-disease. sufficient. weather getting warmer. fodder and water as yet
