District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,1936.0,1544.0,3936.0,2264.0,1911-02-15,rainfall at kalna 0-22 at katwa 0:08 inoh and at a bansol nil. harvesting of rabi orops and sugar- cane continuing. preparation of lands for til and sugarcane begun. stooks of food-grain8 fodder and drinking water suffioient. no cattle-disease. common rioe selling at 14 seers per rupee at kalna at 124 seers at kalna and at 12 seers at asansol.
Birbhum,1968.0,2136.0,3968.0,2488.0,1911-02-15,weather seesonable. fodder cattle-disense reported from one thana. common rioe selling at 134 buers per rupee at rampurhat. and water sufioient.
Bankura,2016.0,2584.0,4016.0,3024.0,1911-02-15,rainfall at vishnupar ni. weather pressing of sugaroane going on in the vishunpur subdivision. fodder and water sutlioient. vommon rice selling at 18} seers per rupee at vishnupur. beabnnable.
Midnapore,2008.0,2944.0,4008.0,3560.0,1911-02-15,raiufall at tumluk and gbatal nil at contai 0-02 inob. rioe proceeding. prospeots of sugaroane rape mustard fodder and water uuffioient. common rio8 selling at 15 s per rupee at oontai at 12 se at tamink and at 131 seers at ghatal. weatber seasonable. threshing of winter and tobac0o good. no cattle-disease.
Hooghly,1984.0,3544.0,3984.0,4072.0,1911-02-15,weather seasonable. food-stooks sufficient. thresh- ing of winter paddy and harvesting of potatoes continuing. condition of rabi orops goud. fodder and water sufficient. no oattle-disease. oommon rice selliug at 1lf seers per rupee at serampore.
Howrah,1952.0,4096.0,3952.0,4624.0,1911-02-15,weather seasonable. irospeots of standing crope good. pressing of sugaroane in full swing. stooks of food-grains fodder and water suffioient. oommon rice selling at 11 serre per rupee at ulubaria.
24 Parganas,1992.0,4632.0,3992.0,5248.0,1911-02-15,borbonable. harvesting of winter rios outtura 103 weather oompleted. batimated harvesting of rabi orops oommenced oommon rice oling at 11 e   at barraokpor at 11} seers at baraset at 18 sonrs at basirhat and at 13 rs at dismond harbour. 00 per cont.
Nadia,1968.0,5192.0,3968.0,5968.0,1911-02-15,rainfall at ranaghat 022 at kushtia 0-17 chuadange 0-61 and at meherpur 025 inoh. rain- fall beneficial to rabi orops. op fair. of sugarcane oontinuing. stooks of fodier prospeots of standing harvesting of oilseeds sud prensing food-grains oattle-disense. sud wator suticient. no common rioe selling ut 11 seers per rupee at kushtia and ranaghat at 12 seers at onuadanga and at 12h eers at maberpur.
Murshidabad,1904.0,1064.0,3904.0,1464.0,1911-02-15,rainfall at kandi 0:43 inoh and at lalbagh and jang pur nil. common rice selling at li seors for rupee at kandi at 14 seors at jaugipur and at 13 boers at lalbagb.
Jessore,1952.0,1472.0,3952.0,2216.0,1911-02-15,rainfall at magura 013 at narail 018 and at bangaou 1 22 inahes. weather boasonable von- dition of standng crops good. fodder and water buffoient. no catile-disease. condition of agrionl- tural stock good. common rice sulling at 12 seors per rupee at magura at l3 aeers at nurail and at 12% beers at bungaon. report fro n jhenida not recei ved.
