District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,1872.0,1416.0,3872.0,1888.0,1912-03-27,wenther seasonable prparation of lande for sugar- pross:ng ot sugarcane contiuuing. stook+ of tool-grans fodder cune going on no tuttle-disease and water su thoent.
Birbhum,1824.0,2008.0,3824.0,2768.0,1912-03-27,! raufall at rampurhat 0:06 inch. hai veating and thrshing ot rab orops and pressing of sugaroane in progiess. prospeote ot standng ( rops good. no damage by insects stocks of food- granus todder ui d water nufhoent. no oattle-disoase. common rice bellng at 11 buers a rupee at rampur- hat weather hot
Bankura,1800.0,2736.0,3800.0,3248.0,1912-03-27,weather het standng orops doing well d1sease fodder aud water sulhcieut at 124 seers a rupeo at vishuupur. no outtle- fressing of sugaroano noarly finshed common rioe selliug
Midnapore,1816.0,3232.0,3816.0,3968.0,1912-03-27,i weather soasonablo sowiug of 1abi til and fresh sugaroane procoding prospeota of tobaoco fair 1n 1 amluk and ghatal reported fair fiom ghatul only. cattle-disense reported from fodder and water suthoilent. prospeots of summer rioe mdnapore and sabong thana.
Hooghly,1816.0,3808.0,3816.0,4376.0,1912-03-27,rainfall at so1 ampore 2 64 and at arambagh 0 85 fodder and water oommon roe elung at 10 9s a rupee weather seasonable. inch. uffionent at serumpore and arambagh
Howrah,1904.0,4440.0,3904.0,5168.0,1912-03-27,rainfall at ulubaria nel preesing of sugaroane finished. boro padd thriv- ing fodler water and stocks of food-graina sufficient weatter boasonable. condition of standing vegetables good.
24 Parganas,1880.0,4976.0,3880.0,5912.0,1912-03-27,rainfall at barasat 1-79 at_ barrackpore 2 15 at basrhat 0 46 inoh and at diamond harbour nil. weather fodder and water suffioleut at 9 seere a rupee at barasat at 9 seers at barraok- pore at 9 s at basirbat and t 10 seers at diamond horbour. condition of cattle good. common rioe vellng seasonable
Nadia,1824.0,1112.0,3824.0,1888.0,1912-03-27,| ranfall at kushtia 0 11 at ohuadanga 019 at ranaghat 0 25 and at msherpur 6 17 inoh. weather seasonable (9ontinning prospeots of standng orops god grains foidur and water suffioie nt. no cattle- disense at kushtia rannghat and meherpur and at 9 seers at chuadanga harves ting of rab oropa lands being pre pured for bhodor orops. stoohs of food- cornmon rioe selliug at 10 ers  ra a rupee
Murshidabad,1744.0,1896.0,3744.0,2432.0,1912-03-27,weather hot harvesting of rab o1ops nearly over. raiu wauted for ploughing luuds for bhadn paddy.
Jessore,1880.0,2512.0,3880.0,3208.0,1912-03-27,rainfall at jhendah 0 08 at magurab nl at narail 0 27 aud at bangaon 1 14 nches able wantod for oultvution and wator buthoreut jhenidah and sadar. stook good weather senson- ilai veating of rab vrops furuished. rain stocks ot food-graius fodder cattle-disease reported from condition of agrioultural
Khulna,1688.0,3304.0,3688.0,4048.0,1912-03-27,rainfall general. of lands for jute and til continung prospeots of standng crops gool. a hailstorm oocurred on the might of the 18th instaat at paikgachha thane and oaused some damage to thatched bouses. no cattle-disease weather seasonable. uultvation common rioo sellng at 1l seers rupee at bagerbat and at 10 seers at satkhira
Patna,1800.0,4120.0,3800.0,4992.0,1912-03-27,weather reasopable harvesting of rabi orops oon- tinuing. sowing of sugarcane going on. condi- tion of agrioultural stock good. sufficient fodder and water no cattlo-disease. common rioe selling at 12 seers a rupee a. barh at 128 seurs at bihar and at 12 seers at dinapore.
Gaya,1912.0,4992.0,3912.0,5464.0,1912-03-27,weather hot. frossing rabs of siigaroane harvesting of crops and plauting of sugarcane going on. fodder and water for cattle suthcient disease no cattle-
