District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,1896.0,1608.0,3896.0,2488.0,1911-08-22,rainfall at kalna 2:00 at katwa 2.62 and at rani- ganj 5-82 plantation continuing. prospuots good. harvesting of jute and oattle-disease drinking water suffioient. of rainfall. oommon rioe solling at 11} seers a rupee at kalna at 11h seora at katwa and at 101 seers at acansole. ipohes. weatber sensonable. trans- oommenoed. no stooks of food-grains fodder and prioes falling on acoount 66 sunn homp
Birbhum,2008.0,2456.0,4008.0,2992.0,1911-08-22,rainfall at rampurbat 218 inohes. weather hot and oloudy with o00asional rain. transplantation still continuing. fodder and water nuffioient no oattle- disease. conmmon rioe ellipg at 12 s a rupee at rampurhat.
Bankura,1960.0,3000.0,3960.0,3400.0,1911-08-22,rainfall at visboupur 4:82 inohes. able. transplantation of_paddy oontiuuing. fodder and water sutfioient. commun rioe solling at 11 seers a rupee st vishnupur. woather senson-
Midnapore,2000.0,3496.0,4000.0,4640.0,1911-08-22,rainfall at contai 188 at tamluk 1.23 and at ghatal 1.44 inohes. weather hot and oloudy. transplantation of winter rioe going on. fresh sowings made in pluoes where seedlings bave withered a ay. good on the whole but that of maize reported fair from contai aud salboni. good from coutai tamluk ghatal keshpur binpur and salboni. cattle-die orted from enria uontai chandrakona and nuraingarh thanas. fodder and water sufficient. conmon rioe seling at 12   rup at coutai at 11 seers ac tunluk and at 11 seers per rupue at uhatal. but more rain still wanted. prospeots of autumn rioe not prospects of jute reported
Hooghly,2032.0,4624.0,4032.0,5056.0,1911-08-22,rainfall at serampore 2-99 and at arambagh 009 inch. transplaotation of anan paddy retarded for want of sutboient rain. condition of jute fair. no cattle-disease. fodder and water suttioient. oom- mon rioe selling st 10 eers a rupee at
Howrah,1936.0,5056.0,3936.0,5496.0,1911-08-22,rainfall at ulubarin 2 14 inchen. weatber seasonable. sky oloudy. more rain wanted. prospeots of jute sverago. fodder water and stuoke of food-grains suficient transplantation going on lowly.
24 Parganas,2024.0,5504.0,4024.0,6320.0,1911-08-22,rainfall at baat 2:00 at arreok pore 888 at basirhat 2-36 and at diamond harbour 2-66 inohes. more rain wauted everywhere. traneplantation of n paddy progressing. oient. condition of jute fair. no cattle-disease orted. common roe selliog at 9 seers rupe at barasat at 94 soers at baitaok pore at 10f soers at basirhat and at 11 seers at diamoud harbour. fodder and water suffi-
Nadia,2088.0,1152.0,4088.0,2152.0,1911-08-22,rainfall at kushtia 2-35 at ranaghat 1:54 and at chuadanga 149 inohes. transplantation of aman paddy almost completed except in south of the district. harvesting of jute and aus paddy oom- menoed. prospects of standing orops inoluding jute good. stooks of food-grains fodder snd water suffioient. no oattle-dinease. conmon rioo selling at 93 beers a rupee at kushtia at 11 seers at rana- ghat and at 10 seers at ohuadanga.
Murshidabad,2152.0,2104.0,4152.0,2936.0,1911-08-22,rainfall at kandi 2:12 at jangipur 1.06 and at lalbag 2.66 inches cultural operations poor in daulatabud thaue in sadar. weather oloudy. progress of agri- fodder and water reported insuffioient in rainagarh and saktipur thana in sadar. oattle- disoase reported from raghunathganj thada in jangpur and gokarna and bharatpur thanas in kandi. commou rioe seling at 11 seers per rupee at lalbag at 12} seers at kandi and at 12 8eers at jangipur.
Jessore,2152.0,2936.0,4152.0,3920.0,1911-08-22,rainfall at jhenidah 2:03 at magura 879 at narail 2.18 and at bangaon 1.07 iuohes. weather condition of standing orops good. harvesting of aus paddy snd steeping of jute going on in plaoes. 8teeping of jute impeded in magura for want of suffioient water. condition of jute stooks of food-grains fodder and water no cattle-diss. ondition of agri- stook good. oommon rice selling at 18 & rupee at jhenida and magura at 11 borbopable. favourable suffioient. oultural seers seers at narail and at 1lf seers at bangaon.
