District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,1912.0,1264.0,3912.0,2120.0,1911-07-19,rainfall at katwa 4:42 and at kalna 5-97 inohes. weathor hot. moro rain wanted for transplanta- tion. jute and sugarcane doing well. no cattle- disease. stocke of tood-grains fodder and drinking water sufficiont. common rico selling at 127 seers per rupee at katwa at l14 seers at asansol and at 11 soors ut kalna
Birbhum,1768.0,2048.0,3768.0,2744.0,1911-07-19,rainfall ut lrampurhat 137 inches. weather hot and clondy at intervals. trunsplantation of paddy continuing. cattle-disease. common rive solling at 13 8eers per { rupoe at rampurhat. fodder and water sutfioient. no 1
Bankura,1912.0,2600.0,3912.0,3200.0,1911-07-19,raintall at v1shnupur 2-08 nches. woather hot ouasional rain. transplantation of paddy going ou. cnttle-disease. common rio0 selliug at 12 seers per rupee at vishnupur. (aman fodder and water sufficient. no
Midnapore,1984.0,3200.0,3984.0,3992.0,1911-07-19,at contai 2:27 ut tamluk 447 and at ghatal 8:01 iuchos transplantation of winter rice goiug on slowly for want of rain. sowng of jute finished in contai and prospects roported to bo govd from all places exoept pingla thana. cattle-d:sease reported from henria klhedgree bhagawanpur contai garbeta and kesh- pur thanas. fodder and water sufioent. coinmon rice seiling at 14 seers per rupee at oontai at 12 shers ut tanbik and at 121 seers at shatal. weather hot and cloudy.
Hooghly,1840.0,3976.0,3840.0,4496.0,1911-07-19,1 rainfall ut serampore 4-86 aud at arambagh 2:26 inches. weather monsooulike. laddy sowing going on. no outtle-disease. fodder and water sutficient. cultivation of jute fair. commou rioe solling at 11 beers at
Howrah,1912.0,4544.0,3912.0,5176.0,1911-07-19,raiufall at ulubaria 3 87 inches. weather sensouable. sky overcast with olouds. transplantation of paddy in progress but jute not very fair. vegetables and bugaroane thriving. stocks of food-grains fodder and water sutticient. a mild outbreak of rinderpest reported from uluberia. more rain wanted. the prospects of
24 Parganas,1976.0,5176.0,3976.0,5896.0,1911-07-19,hainfall at diamond harbour 417 at barrackpore 6:00 at burasut 3.00 aud at basrhat 3:20 inches. weather seasonable. sowing of seedlings of wiuter rice going on. cattle good. fodder and water butticient. rice selling at l1 seert per rupee at diamoud harbour at 11 seers at barrackpore and basrhut and at 10 scers at barasat. condition of jute fair condition of commov
Nadia,1880.0,1024.0,3880.0,2280.0,1911-07-19,! meherpur 31l and at weeding of ans paddy and juto 0ontinuing. trans- plantation of ranaghat meher pur and chuadauga subdivisions. rainfall and weather favourable for jute in chua- danga subdivision. jute thriving in ranaghat sub- division but moro rain wanted. excessive rainfall somewhat refarded growth of jute in kushtia and meherpur subdvisions. prospoots of standing orops good. stooks of food-grains fudder and wator suffi- cient selling at 9 seers por rupee at kushtia at 11 seers at ranaghat at 10 seers at moberpur and at 10 seers ut ohuudanga. baiufall at kushtia 3-27 at ranaginat 4-59 at o chuadanga 3:95 inohes. aman paddy oontinuing in the no cattle-dinease reported. common rioe
Murshidabad,1984.0,2192.0,3984.0,3024.0,1911-07-19,seers ut at kandi 2 40 at lalbagh 15 and at i jangipur i 56 mches transplantation of aman paddy jute plants stunted in growth by exoessivo rainfall in jangipur and damaged to bome extent in kandi by floods but doing well in damhul and doulutabad thanas in sadar. fodder reported insuficient in runinagar and damkal. rupee at kandi at 11 seers at lalbagl and at 12 fekia at jangipur. more rain wanted for common rico solling at 13 seers per
Jessore,1832.0,3008.0,3832.0,3800.0,1911-07-19,rainfall at jhoniduh 2:05 at magura 347 at narail 5:54 and at bangaon 7.22 inches. weather beabonable. condi tion of jute tavourablo transpla ntation of aman puddy. grains todder and water sufficient. disease. common rioe selling at 12 seers per rupee at jhenidah magura and narail and at 11 seers at bangaon. prospects of standng orope good. moro rain wanted for stocks of food- no cattle- oondition of agrioultural stook good.
Khulna,1992.0,3800.0,3992.0,4448.0,1911-07-19,weather rainy. trans- at satkbira 2:77 inches. woeding of jute aud autmun rice over. plantation of aman paddy commenced. excessive rain doing injury to jute. food-stocks fodder and water sufficient. gachhu and satkhira thanas. at 12 rs  rupee at agerbut aud at 10 seers at satkhira. cattle-disease reported from paik- common rioe selling
Patna,1952.0,4424.0,3952.0,5120.0,1911-07-19,rainfall at barh 2:99 at bihar l80 and at dinapore 3.09 inches bhadu a nd paddy crops continuing. sugarcane doing well. condition of agrioultural stook good. ! fodder and water sufficiout. cattle-disease reported from dinaporo and monair. common rice selling at 1}  per rupee at barh at 13 seer at bihar and at 12 seers at dinapore. weatlher hot and cloudy. sowing of
