District,x1,y1,x3,y3,Date,Raw_Text
24-Parganas,2000.0,2064.0,4000.0,2776.0,1912-10-02,weather seasonable. more rain is wanted in basirhat harbour. cutting and steeping of jute continue except some disease in barasat and divisions. fodder and water are sulfi- cient. barasat and diamond f cattle is good cases of foot-and-mouth busirhat sub- condition of
Nadia,1976.0,2808.0,3976.0,3464.0,1912-10-02,weather seasonable. harvesting of jute continues. prospects of standing crops are good. more rain is urgently nceded for fields (lman paddy. prepared for rubi crops.  stocks of food- graius fodder and water are sufficient. ! no cattle-edisease iy reported. are being
Murshidabad,2008.0,3560.0,4008.0,4240.0,1912-10-02,weather hot. harvesting of aus rice and jute is still going on. the growth of winter rice. cattle-disease is reported from raghunathganj and mirzapur thanas in jangipur. prospoct- of sugarcae are good. rain is wanted for
Jessore,1928.0,4192.0,3928.0,4992.0,1912-10-02,rainfall scanty. weather more rain is wanted. stocks of food- grains fodler and water are sufficient. condition of agrieultural stock is good. condition of jute is favourable. harvest- ing of aus paddy is over. cutting and steeping of jute are going on. cattle- disease is reported from jhenida gaighata | and bangaon. scasofnable.
Khulna,2024.0,5000.0,4024.0,5624.0,1912-10-02,weather hot and dry. harvesting of jute is progressing. more rain would be beneflcial. loing .some damage prospects of crops are still very good. sowing of 1inseed has commenced. no cattle-diseuse is reported. * stemborer insects are to paddy but
Burdwan,1976.0,1048.0,3976.0,1720.0,1912-10-02,ruin badly wanted in places. cutting and steeping of jute continue. stocks of food- grains fodder and drinking water are sufficient. no cattle-disease. of standing crops depend on early rainfall. prices are rising. prospects
Birbhum,2008.0,1712.0,4008.0,2184.0,1912-10-02,weather hot. prospects of winter rice are good so far but rain is urgently needed. fodder and water are cattle-disease. nfficient. no
Bankura,1984.0,2184.0,3984.0,2592.0,1912-10-02,more rain is wanted for winter rice. harvesting of bhadoi crops are going on. fodder and water are sufficient. cattle-discase. no
Midnapore,2024.0,2560.0,4024.0,3208.0,1912-10-02,weather seasonable. condition of winter rice is good. still going on. places. fodlder and water are sufficient. no cattle-disease is roported. weeding operations are more rain is wanted in
Hooghly,2000.0,3216.0,4000.0,3712.0,1912-10-02,weather very hot by day but cool during the latter jrt of the night. wanted for winter rice. water are suflicieut. ing of jute are going on. rain is fodder and cutting and steep-
