District,x1,y1,x3,y3,Date,Raw_Text
24-Parganas,2016.0,2312.0,4016.0,2904.0,1913-10-22,weather seasonable. the prospocts of winter paddy are fair. there is no large import or export. fodder and water an ficiont. condition of cattle is fair.
Nadia,2032.0,2968.0,4032.0,3688.0,1913-10-22,weuller sblo. harvesting oi au paddy and jate still continnes. are being preparod for rabi crops. stocks of food-grains fodder and water are hullicient from suntipur thana. lands cattle-disese i reortedl reported
Murshidabad,2048.0,3680.0,4048.0,4440.0,1913-10-22,weather sensonable. condition of stand- ing crops is fuir. reported. fodder and water are sufli- cient no cattle-lisease is
Jessore,1912.0,4432.0,3912.0,5304.0,1913-10-22,: weather seasonable. rainfall is generul and bas done good to condition of standing crops is good. cultivation of land ior rabi crops is in. progress. foxldor and water are sufficient. no cattle-lineuse. condition of augricul- tural stock is fair. winter ricen
Khulna,2056.0,5304.0,4056.0,5912.0,1913-10-22,wenther seilnonable during the nocond half of the weck; the first half was ruiny. harvesting of jute is is over. prospects of winter rico ure fair. fodder and drinking wutor are sufficient. no cattle-disease.
Burdwan,1944.0,952.0,3944.0,2088.0,1913-10-22,the rainfull wits general and has proved jeneficial to the amon crop the prospects of which are hopefal. sowing of rabi crops continnes. stocks of food-grains and fodder are sufficient except in flood- affected area. no cattle-disease is report- ed. no remarkable import or export. no agricultarists loan or gratuitous relief wus given during the week.
Birbhum,1960.0,2024.0,3960.0,2784.0,1913-10-22,seasonable. fodder and water weather a re sufficient. prospects of winter rice aro good; recent rain has done good to the standing erops. no furt her amounts were given in gratnitous relief and agri- culturists loans. ported from thanas labpur and rajnagar. cattle-disease is re-
Bankura,2016.0,2752.0,4016.0,3440.0,1913-10-22,weather scasonable. ilarvesting of ais patldy is going on. stanling crops are progressing well. fodder and water ure su llicient. no cattle-discase is reported. no further ngriculturists loans. a sum of rs. 120 | wias given in.gratuitous relief. amonnts were given in
Midnapore,2000.0,3384.0,4000.0,4752.0,1913-10-22,weather hot. transplanting of winter rice is finished. sowing of boro puddy is going on in contai. sowing of tobacco mustard and summer nienced in tamluk. prospects of winter rice are gol in some places at saudar. fodder and water are sufficient except in contai and tanluk nd in parts of thana yingla. where there is a dearth of fodder. turists loan given during the week amounts to rx. 1613. a sum of rs. 57 only was distributed as gratuitous relief in contai. rice has com- no cattle-disease. agricul-
Hooghly,2064.0,4736.0,4064.0,5600.0,1913-10-22,! weather seasonable. prospects of winter rice are goodl. no cattle-lisoase. fodder iund water are sulicient. relief paid during the week in sadar and aramlagh amounted to rs. 105. a siun of rs. 24 was distribated in seram- pore in the previous week. no agricul- iurists loans given during the week. : gratuitous
