District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,2088,1472,4088,2008,7/17/1907,rainfall general. more rain still wanted transplantation of paddy whioh has oommenoed in bome places. bowing and ploughing still oontinuing condition of jute fair. cattle-disease reported from shahebganj and ausgram thanas. fo
Birbhum,2128,1912,4128,2232,7/17/1907,paddy seedlings being transplanted. no cattle-disease. fodder and water suftficient.
Baghula,2112,2208,4112,2496,7/17/1907,weather hot. transplantation of paddy going on. more rain wanted. no oattle-disease. fodder and water suficient.
Midnapore,2160,2456,4160,2744,7/17/1907,sowing of winter paddy progessing well. prospect of jute fair. no cattle-disease. fodder and wate sufficient.
Hooghly,2192,2744,4192,3256,7/17/1907,weather seaconable. rainfall general. prospeots of aus paddy goud. transplantation of winter paddy going on. prospecte of bugarcane fuir. fodder and water sufficient. faud jute much damaged by the recent rains. no oattle-disease.
Howrah,2136,3224,4136,3576,7/17/1907,weather seasonable. sowing of winter paddy going jute suffered to some oxtent and outturn likely to be below normal. no cattle-disease. fodder nd water sufficient. on.
24 Parganas,2080,3576,4080,4312,7/17/1907,westher seasonable. rainfall suficient everywhere. transplantation of winter paddy going on. weed- ing of jute and aus almost finished. cultivation stopped in diamond harbour on acoount of flood wator standing on fields. prospeots of standing cro s fair; that of jute less favouiable. common rice selling at 63 to 7% seera a rupee at other subdivi- bione. oattle in good condition. fodder and water sufficient.
Nadia,2144,4312,4144,4616,7/17/1907,weeding of paddy and jute retarded by the heavy rains. ~prospeots of stauding orops good. fodder and water sufficient.
Murshidabad,2184,4528,4184,4840,7/17/1907,weather seasonable. bhadvi orops and jute plants growing well. no cattle-disease. fodder and water suffioient.
Jessore,2160,4848,4160,5896,7/17/1907,weather seasonable. rainfall at jhenida 11-34. magura 887 narail 3.09 and bangaon 8:07. rainfall general and very heavy exoepting in narail prospoots of crope fair. some damage done to the standing aus paddy and jute owing to the heavy rain- fall. considerable damage apprehended to aus paddy and jute in a large part of the manirampore tbana and several traots in bagerpara keehabpur and kotwali thanas in the sndr subdivision which have gone under water. narail subdivision that were transplanted reported to be under water. high prioes oontinuing. no cattle-disease. fodder and water sufficient. most of the low lands in the
Khulna,2128,1240,4128,1800,7/17/1907,weather of autumn rioe and transplantation of winter rioe estimated at 100 and 20 per cent. respectively. outturn of autumn rice estimated at 67 per cent. autumn rice damaged to some extent by oontinuous rain in the satkhira subdivision. condition of jute fair. no cattlo-disease. fodder and water sufficient. seasonable. rainfall general. sowing
Patna,2160,1792,4160,2272,7/17/1907,weather oloudy corops and transplantation of padiy 8eodlings in progrese. sugarcane doing well. a flight of loousts through the district without doing any startial ipjury. water plentiful. and hot. sowing of bhadoi sub- fodder and no cattle-disease.
Gaya,2128,2264,4128,2608,7/17/1907,wcather hot and oloudy. sowing of makai marua ard paddy sete dlings continuing. bugurcane doing well. nawadu subdivision. fodder und water suttficiont. caitle-disease reported trom a villag in the
Shahabad,2120,2624,4120,3176,7/17/1907,slight rainfall general. sowing of bhudv: orops and puddy in progress. flight of loousts reported from bhabua sasaram and sadr and slight damage to sugarcane reported from susaram. ugarcano doingwell. rain badly wanted in bhabua for paddy and bhatri crope. no oattle-disease. fodder and water sufficient.
Saran,2184,3176,4184,3584,7/17/1907,weather hot. rain wanted. transplantation of rioe commonced in the gopalganj subdivision. of makai ana marua going on.  prospeots of sugar- cane and indigo good. no oattle-disease. fodder and water su tlicieut. weeding
Champaran,2168,3584,4168,4040,7/17/1907,weather hot aud cloudy. transplantation of aghani and bha tri paddy and weeding of maize going on. prospects of standing crops good. no cattle-disease. foddor and water sutficieut.
