District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,2088.0,1448.0,3664.0,1864.0,1910-03-23,weather hot. planting of sugarosne commmenoed. condition of boro paddy good. cattle-disease reported from raona and mangalkot thanas. stocks of food- grains fodder and water suffoient.
Birbhum,2040.0,1904.0,3744.0,2328.0,1910-03-23,weather dry. sngarcane pressing manures being gathered no oattle-disease. fodder nd watur thioieut. oontinuing.
Bankura,2040.0,2384.0,3856.0,2744.0,1910-03-23,weather beasonable. pressing of sugarcane con- tinuing. fodder and water sufficient. no cattle- disease. oondition of agrioultural stook fair.
Midnapore,2040.0,2848.0,3856.0,3528.0,1910-03-23,weather seasonable. sowing of til and sugarcane continuing. in the ghatal subdivision. prospeots of summer rice and tola good in the temluk ubdivision. outtle-diseuso in thanas midnapore and salboni. fodder and water suffioient. common rioe selling at 14    t contai at 11  at tamluk and at 12) seers at gbatal. cultivation of boro paddy anished
Hooghly,2080.0,3520.0,3936.0,4048.0,1910-03-23,weather seasonable. price of food-grains stationary. stooks of food-grains euffioient. no likelihood of bcarcity. threshing of aman paddy and harvesting of potatoes and rabi orops continuing. pressing of sugarcane gning ou. no catile-disease fodder and water suffoient.
Howrah,2056.0,4072.0,4016.0,4488.0,1910-03-23,weather seasonnble. transplantation of boro paddy and cutting of sugarcane over. grains fodder and water sufioient. prospects of rabi orops and sugarcane fuir. stooks of food-
24 Parganas,2104.0,4608.0,3912.0,4992.0,1910-03-23,weather seasonable. prospeots of rabi oropn good. common rio lling at 1   rapee st barasat at 11f seers at barrackpore at 13 beers at basirhat and at 144 seers at diamond harbour.
Nadia,2120.0,5016.0,3792.0,5464.0,1910-03-23,of rabi crops almost finished. preparation of lands for bhadoi orops continuing. prioes sta- tionary. stooks of food-grains fodder and water suficient. cattle-disease rported from jibannngar - thana.
Murshidabad,2136.0,1024.0,4024.0,1488.0,1910-03-23,weather sensonable. stooks of food-grains fodder and water suffioient. rain wanted in the lalbagh subdivisiou for oultivation. harvesting of rabi orops begun and pressing of sugarcane going on. of fair. pros-
Jessore,2144.0,1520.0,4112.0,2088.0,1910-03-23,rainfall at magurah 0:11 and at narail 0:34 inch. weather seasonable. fall not general and suffioient. more rain wanted. nearly finished. stooks of food-grains fodder and water sufficient. no oattle-disease. agrioultural stock good. prioe of oommon rioe sta- tionary at sadar. harvesting .of rabi orops condition of
Khulna,2160.0,2096.0,4136.0,2424.0,1910-03-23,rainfall at bagerhat 005 inch and at satkhira nil. weather seasonable. ploughing of lands for sowing of jute oontinuing. prospeots of standing crops
Patna,2144.0,2432.0,4064.0,2880.0,1910-03-23,weather hot. harvesting of rabi orops in progress. presaing of sugaroane nearing oompletion. con- dition of agrioultural stook good. foddor and water for oattle suffioient. cattle-disease raported from nowbatpur polioeatation.
Gaya,2152.0,2928.0,4200.0,3432.0,1910-03-23,| weather seasonable. pressing of augaroano nearly harvesting of rabi orops and lanoing of poppy over. oontinuing. makai not sold. prices almost station- ary. fodder aud water for oattle suffioient. qattle- disease reported from some villages in the jehana- bad subdivision.
Shahabad,2120.0,3528.0,4040.0,4032.0,1910-03-23,of rabi orope and pressing of sugaroane continuing. planting of sugaroane going on in places. stooks normal. fodder and water suffioient. agri. cultural stook in normal oondition. prioes of food-graius statioy. food-
Saran,2128.0,4136.0,4128.0,4592.0,1910-03-23,harvesting of rabi weather seasonable. and pressing and planting of sugaroane going on. cheena being bown. stationary. no cattle-disoase. fodder and water sufficient. oondition of agrioultural stook good.  prioes of staple food-crops
Champaran,2128.0,4592.0,4032.0,4968.0,1910-03-23,weather hot. oondition of agrioultural stock good. harvesting of rabi crops oontinuing. paddy-elda being propared in plaoes. no oattle-disease. fodder and water suffioient.
Muzaffarpur,2120.0,5064.0,4176.0,5584.0,1910-03-23,prospeots of standing orops weatber seasonable. good. harvesting of rabi orops in progress. com- mon rioe and maize solling at 14} and 19} r a rupee respeotively at bitamarhi and at 18 and 16 seers respeotively at hajipur no cattle-disease. fodder water and food-stooks sufiaient.
