District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,2072.0,1352.0,3960.0,1776.0,1910-02-09,pressing of sugaroane and harvesting of potatoes going on. preparation of lands oontinuing. stooks of food-grains fodder and water suffioient. cattle- diseaso reported from sadar thana. prioes alightly rising.
Birbhum,2032.0,1848.0,3928.0,2176.0,1910-02-09,sugaroane doing well. fodder and water suffioient. isease. standing orops no oattle- pressing oommenoed.
Bankura,2088.0,2272.0,4008.0,2648.0,1910-02-09,weatber seasonablo. prospeots of rabi arops and no ostile-disease. fodder and sugorcane fair. water sufbeient. condition of agricultural stook fair.
Midnapore,2080.0,2680.0,4064.0,3272.0,1910-02-09,weather seasonable. sowing of sugarcane continuing in the tatmluk subdivision. mustard and sugeroane fair. cattle-disease reported from midnepore and salboni. fodder and water bufivient. rupeo at oonai at 11 seers at tamluk and at 12 baeis at ghatal. prospeots of r cummon rio lling at 14} seers
Hooghly,2040.0,3392.0,3928.0,3968.0,1910-02-09,weather beasonable. prioes of food-grains stationary. stocks of food-grains sufficient. no likelihood of boaroity. prospects of rabi orops and sugaroane fair. harvesting of aman paddy nearly oompleted. pres- sing of sugaroane and harvesting of potatoes oon- tinuing. suftioient. no oattle-disease. fodder and water
Howrah,2040.0,4008.0,3928.0,4456.0,1910-02-09,weather seasobable; sky olear. harvesting of winter rice over. transplantation of buro paddy in pro- grene suftioient. prospeots of rabi orops and sugareane fair. stooks of food-grains fodder and water
24 Parganas,2032.0,4624.0,4048.0,5048.0,1910-02-09,weather seasenable. prospeots good. solling at 9 seers basirhat at 10  at barrokpore and at 127 seero at diamond harbour. oommon rioe at barasat at 12 seerm at
Nadia,2096.0,5120.0,4080.0,5512.0,1910-02-09,| prospeots of standing crops good. harvesting of sugaroane and rabi orops continuing. 8tooks of food-grains fodder and water suffiaient. disease. no oattle-
Murshidabad,2088.0,1088.0,4032.0,1488.0,1910-02-09,weather sessonable. oondition of mulberry sugaroane and rabi crops satisfaotory. paddy oontinuing. fodder and wator sutficient. no oattle-disease. grioultural stook in good oondition. threshing of winter
Jessore,2080.0,1568.0,4008.0,2048.0,1910-02-09,weather seasonable. harvesting of the rabi orops going on. prospects fair. 8tooks of food-grains fodder and water suffioient. no cattle-disease. condition of agrioultural stwok good.
Khulna,2088.0,2144.0,3352.0,2336.0,1910-02-09,prospeots of standing orope good.
