District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,1740.0,1395.0,3590.0,1820.0,1910-07-06,weather cloudy and windy. more rain wanted for transpluntation of paddy seedlings. thinning of jute and tying of bugarcane commenced. cattle-disease reported from sadar thana stocks of food-grains fodder and drinking water sufhoient.
Birbhum,1790.0,1820.0,3640.0,2255.0,1910-07-06,runfall at rampurhat 0-50 inch. weather hot and eloudy. laddy 80edlings thiving. disease being propared for transplantation. no oattle- fodder and water suffioient. paddy-fields
Bankura,1790.0,2255.0,3640.0,2885.0,1910-07-06,rainfall at vishnupur l01 inohes. weather cloudy with ocarioual scanty showors and strong winds. more rain wanted. transplantation delayed in many places for want of 1au. no oattle-dsease reported. fodder and water suffioient. prospeots of sugarcane fair.
Midnapore,1800.0,2885.0,3650.0,3505.0,1910-07-06,rainfull at contai 3 37 at tamluk 4 24 and at ghatal 064 inch. transplantation of winter rioe 0ontinuing. pros- pects of jute and sugaroane good. cattle-disease in one thana. fodder and water suffiolent. common rioe selling at 14 rs p rupee at contai and at 11 soers at tamluk aud ghatul. woather bot and seasonable.
Hooghly,1735.0,3545.0,3585.0,4015.0,1910-07-06,weather hot. more rain wantod. prices of food- gians almost stationary. sufficient. w ell. no cattle-d1seuse. fodder and water suth- stocks of food-grains jute sugaroane and aus paddy doing uit nt
Howrah,1755.0,4005.0,3605.0,4375.0,1910-07-06,weather stormy. shy overcast paddy in progress prospects of aus paddy jute bli garcane and vegetables tair. food-giains fodder and water sufthoient tinusplantution of
24 Parganas,1745.0,4370.0,3595.0,5025.0,1910-07-06,weather sensonable. rainfall general. wanted at basrhat and diamond iabour. sowing and weeding of aman paddy o0ntinuing. scwing of jute finished. basrhat subdiv 1sion and fair in other subdiv1sions. common rioe selling at 12 seurs per 1 t basirbat at 12 seers at diamond harbour at 11 see16 at barasat and at 11 seers at bariackpore. e rain prospects of jute goud in the
Nadia,1750.0,5020.0,3600.0,5730.0,1910-07-06,rainfall at kushtia 0 ul at ranaghat 0:55 at meherpur 090 und at chuadanga 0 18 inch. weeding of autumn rioe and jute contnuing. trans lantation of aman paddy commeuoud n the ranaghat subdivision. sugartane plants promising well prioes of staple food-graius stationary. stocks of food-grains fodder and water sufhoent. oattle-disease repurted. no
Murshidabad,1795.0,1055.0,3645.0,1530.0,1910-07-06,weather cyolonio. rainfall at kandi 1-81 st lalbagh 1-26 and at jangipur 0:33 inoh. trans- plautation of winter paddy going on. condition of standing crops favonrable. cattle-disense reported fiom the kandi subdivision.
Jessore,1845.0,1490.0,3695.0,2230.0,1910-07-06,rainfall at jhenida 0-71 at magura 1:21 at narail 067 and at bongaon 0:84 inoh. weather so8son- able. rainfall general. weeding going on briskly. condition of jute favourable transplantation of aman paddy retarded in the bangaon subdivision for want of rain. stooks of food-grains fodder and wator buffioient. sadar subdivision. condition of agrioultural stook good. cattle-digease ropoited from the
Khulna,1910.0,2230.0,3760.0,2605.0,1910-07-06,rainfull at bagerhat 1-02 and at satkhira 0-78 inch. weather cyclonio and rainy in the latter purt of the wook. sowing of winter rioe continuing. prospects of standing orops fair.
Patna,1895.0,2635.0,3745.0,2975.0,1910-07-06,weather hot ani oloudy. sowing of bhados orops and paddy in progross. standing orops doing well. condition of agrioultural stook good. fodder and water for oattle sufficient. no oattle-disease.
Gaya,1870.0,2975.0,3720.0,3355.0,1910-07-06,sugarcane doing woll. ploughing bowing of maruu mahai and piddy gang on. not sold. onttle-disease reported from makhdumpur police-station. fodder and water suffioient. of fiel ls and makai
Shahabad,1895.0,3350.0,3745.0,3950.0,1910-07-06,sngaroane doing moro rain urgontly wanted for soedling of paddy crops in the non-irrigated areus of tho sasaiam subdivision. fodder and sugaroane doing rainfull at sasaram 0:07 inch. well. sowing of bhadoi ciops guing on. prioes stutionary. food-stooks normal. water bufholent. agrioultural stock in normal conlition.
