District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,1792.0,1368.0,3792.0,1752.0,1910-07-20,| transplants tion of paddy seedlinge retarded for want of sufficient rain. thinning of jute and tying of sugarcane going on. no cattle-disesse. stooks of food-grains fodder and drinking water sufficient.
Birbhum,1840.0,1752.0,3840.0,2176.0,1910-07-20,weatber hot and oloudy. rainfall at rampurhat 3-66 inches. more rain wanted. transplantation going on. no oattle- disease. fodder and water sufficient.
Bankura,1816.0,2160.0,3816.0,2608.0,1910-07-20,weatber hot and oloudy. rainfall at vishnupur 0.85 inch. tation delayed. no cattle-disease. fodder and water sufioient. more rain urgently needed. transplan-
Midnapore,1864.0,2624.0,3864.0,3352.0,1910-07-20,weather hot. rainfall at oontai 1-58 at tamluk 0-72 and at ghatal 116 inohes. rain badly wanted everywhere. transplantation of winter rice going on except in oonsiderable traots where there has been little or no rainfall. prospeots of jute and sugaroane good. cattle-disease in one thana. fodder and water suffioient. oommon rice selling at 13 seers a rupee at oontai at 11 seers at tamluk and at 11 seers at ghatal.
Hooghly,1832.0,3352.0,3832.0,3840.0,1910-07-20,weather hot. more rain urgently needed. prices cf food-grains atationary. stooks of food-grains suffi- oient. and aus paddy doing well. prospects of jute fair. no oattle-disense. fodder and water suffioient. no likelihood of soaroity. jute sugaroane
Howrah,1848.0,3840.0,3848.0,4248.0,1910-07-20,weather hot. sky oloudy. more rain wanted. transplantation of paddy in lowlands progressing. prospects of jute fair that of aus paddy sugaroane and vegetables good. stooks of food-grains fodder and water sufficient.
24 Parganas,1816.0,4216.0,3816.0,4784.0,1910-07-20,weather sultry. more rain wanted everywhere. transplantation and weeding of amun paddy conti- nuing. jute plants suffering from want of moisture at basirhat. prospects of jute and aus paddy fair. conimon rice lling at 1 rs pr rupee at basirhat at 11 seers at barraokpore at 11 seers at barasat and at 13 ers st diemond rbour.
Nadia,1832.0,4856.0,3832.0,5632.0,1910-07-20,rainfall at kushtia 6:82 at meberpur 4:97 at ranaghat 2-51 and at chuadanga 5:47 inobes. weeding of autumn rice and jute almost finisbed. traasplantation of aman paddy retarded for want of moro rain in the ranaghat subdivision. jute planta thriving. prospects of standing erops good. prices of staple food-grains stationary. stocks of food- grains fodder and water sufficient. no cattle- disease reported.
Murshidabad,1776.0,1072.0,3776.0,1528.0,1910-07-20,weather cloudy with occarional showers. rainfall at kandi 3-62 at lalbagh 8.41 and at jangipur 3.01 inobes. transplantation of winter paddy going on. more rain wanted. cattle-disease reported from jangipur and kandi subdivisions.
Jessore,1848.0,1528.0,3848.0,2112.0,1910-07-20,weather seasonable. narail 1 30 and at bongaon l42 inohes. stand- ing orops benefited by the recent rain but more rain urgently wanted for transplantation of aman paddy. condition of jute favourable. stocks of food-grains fodder and water suffioient. oattle-disease reported from narail. condition of agrioultural stook good. rainfall at jhenida 2-29 at
Khulna,1856.0,2112.0,3856.0,2424.0,1910-07-20,weather seasonable. bainfall at bagerhat 1-34 and at satkhira l07 inohes transplantation of winter rioe oommenced. prospects of jute and other stand- fair.
Patna,1864.0,2424.0,3864.0,2880.0,1910-07-20,weather hot and oloudy. standing orops doing well. rain wanted in the bibar subdivision for transplan- tation of paddy. oondition of agricultural stook good. fodder and water for oattle suffioient. no cattle-disease.
