District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,1920.0,1472.0,3920.0,1992.0,1911-01-04,harvesting of aman paddy oontinuing. outturn good. condition of standing orops good. no cattle-disense reported. stooks of food-grains fodder and water tioient. oommon rice selling at 14 eeers per rupee at katwa and at 11 seers at asansol. report from kalna not reoeived.
Birbhum,1864.0,1992.0,3864.0,2408.0,1911-01-04,weather oold. harvesting of aman paddy oontinuing. fodder and water sufficiont. commou rioe selling at 14 seere a rupee at ram. purhat. no oattle-disoase
Bankura,1896.0,2408.0,3896.0,2888.0,1911-01-04,weather fair. fodder and water suffioient. oommon rioe solling at 13 seers per rupee at vishnupur.
Midnapore,1896.0,2888.0,3896.0,3472.0,1911-01-04,weather seasonsble. harvesting of winter rioe oon- tinuing. bowing of summer rioe oommenoed. pros- peots of sugaroane fair. and of mustard seed good. fodder and water suffioient. common rioe selling at 16 seers per rupee at oontai at 12 seers at tamluk and at 13 s at ghatal. condiion of rabi orops no oattle-disease.
Hooghly,1816.0,3472.0,3816.0,4136.0,1911-01-04,weather cold. food-stooks suffioient. oondition of atanding orops promising. harvosting of winter paddy oontinuing. sugarcane and rabi orops doing well. no oattle- disease. rice selling at 11 seers per rupee at berampore prices of food-graius stationary. fodder and water suffioient. common
Howrah,1856.0,4136.0,3856.0,4696.0,1911-01-04,weather seasonable. ing of winter paddy still going on. condition of standing orops good. oommon rige selling at 11   ru at uluberis. fodder nd water buffioient. bky alightly oloudy. harvest-
24 Parganas,1856.0,4696.0,3856.0,5264.0,1911-01-04,westher beasonable. harvesting of aman paddy going on. prospeots bopeful. tommon rioo salling at 10 sers per rupee at barraokpore and barasat at 13 s at basirhat and at 134k sers at diamond harbour.
Nadia,1880.0,5264.0,3880.0,5848.0,1911-01-04,standing rabi orope doing well. harvesting of aman paddy kalai and mung nearly finished. stooks of food-grains fodder and water suftinont. no oattle- disease. common rioe selling at 10% seers per rupee at kushtia at 11 sears at ranaghat and chua- danga and at 13 seers at meherpur.
Murshidabad,1992.0,1064.0,3992.0,1504.0,1911-01-04,weather seasonable. haryesting of aman paddy oon- tinuing. standing orops thriving. oommon rioe selling at 14 seors per rupee at jangipur at 154 soers at kandi and at 13 seers at lalbagh. stooks of food-graius fodder and water sufficient.
Jessore,1976.0,1536.0,3976.0,2096.0,1911-01-04,weather seasonable. harvesting of winter rice nearly completed. condition of standing orops good. stooks of food-grains fodder and water suffioient. cattle-diseage. condition of agrioultural stook good. common rice solling at 122 seers per rupee at jhenidah at 12 seers at magura at 13 seers at narail and at 12 seers at bangaon. no
Khulna,1952.0,2088.0,3952.0,2592.0,1911-01-04,weather a little oloudy. harvesting and threshing of aman paddy oontinuing. prospeots of til and mustard pot good. no oattle-disease. food-stocks fodder and water sutficient. common rioe selling at 16 boers per rupee at bagerhut and at 11 soers at satkhira.
Patna,1936.0,2592.0,3936.0,3224.0,1911-01-04,weather seasonable. harvesting of paddy orops and pressing of sugaroane guing on. standing orops doing well. condition of agrioultural stook good. no oattle-disease. common rice solling at 15 seers per rupee at barh and at 13 seers at bihar. fodder and water suffciont.
Gaya,1920.0,3296.0,3920.0,3960.0,1911-01-04,pressing of sugeroane and harvesting of paddy going rabi orops doing well. fodder and water for no cattle-disease. common rice selling at 18 seers per rupee at nawadah at 154 seers at jahanabad and at 17 seers at aurangabad. on. oattlo plentiful.
Shahabad,2000.0,3960.0,4000.0,4560.0,1911-01-04,weather seasonable. sufficient. agricultural stook in normal oondition. threshing of wintor paddy and pressing of sugar- oane in progres8. standing orops doing well.: com- mon rice solling at 16 soure per rupee at buxar. food-stooks fodder and water
Saran,1984.0,4592.0,3984.0,5248.0,1911-01-04,weather cold. threshing of paddy orops irrigation of rabi crops and prossing of sugaroane going on. standing orops doing well. mustard flourishing. condition of agrioultural and water suflicient. no cattle-disease. oommon rioe selling at l5 80ors per rupee at siwbd and at 13 soers at gopalganj. etook good. fodder
Champaran,1960.0,5192.0,3960.0,5744.0,1911-01-04,weathor cold. standing orops doing well. threshing of winter rioe progressing. agricultaral stock_in good oonditiou. fodder and wator suffioient. no oattle-disoase. a rupee at bettiah. common rioe selling at 14 seers
