District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,1808.0,1608.0,3808.0,1912.0,1910-08-03,rainfall suffioiont. transplantation of aman paddy gning on rapidly. good. prospeots of jute fair. no stocks of condition of standing orops oattle-disease.
Birbhum,1784.0,1968.0,3784.0,2352.0,1910-08-03,rainfall at rampurhat 9.13 inohes. weather hot and cloudy. more rain wanted for transplantation on high lands. cattle-disease. fodder and water suffioient. transplantation continuing. no
Bankura,1768.0,2296.0,3768.0,2688.0,1910-08-03,rainfall at vishnupur 2-15 inohes weather hot and oloudy with occasional showers. more rain urgently wanted. transplantation retarded in places for want of rain. fodder and water sufficient.
Midnapore,1760.0,2736.0,3760.0,3560.0,1910-08-03,rainfall at contai 3.71 at tamluk 7:36 and at ghatal 410 inches good rain all over the district has greatly improved the agrioultural situation. trans- plantation of paddy now going on vigourously and will 8oon be oompleted. prospeots of jute and sugaroane good. cattle-disease reported in thanss henria jhargaon dantan and keshpur. fodder and water suffioient. common rioe selling at 13 s0ers a rupee at oontai and at 11 seers at tamluk and ghatal.
Hooghly,1752.0,3560.0,3752.0,4136.0,1910-08-03,weather hot. of food-grains stationary. stoaks of food-grains sufficient. jute sugarcane and aus paddy doing well. prospects of jute fair. bcarcity. no cattle-disease. uftioient. more rain urgently wanted. price no likelihood of fodder and water
Howrah,1744.0,4064.0,3744.0,4552.0,1910-08-03,the reoent rainfall benefioial to standing crops: more rain wanted for transplantation of paddy on high lands. prospects of aus paddy and jute fair; that of sugarcane good. stooks of focd-grains fodder and water sufficient.
24 Parganas,1736.0,4496.0,3736.0,5200.0,1910-08-03,rainfall general and sufficient. transplantation of aman paddy in progress. jute and aus orops improv- ing. cattle-disease still reported from kakdwip and recently appeared in mathurapur. selling at 13 seers a rupee at diamond harbour at 11 seers at barasat and at 10 geers at barraokpore. roport from basirhat not received. common rice
Nadia,1800.0,5256.0,3800.0,6096.0,1910-08-03,rainfall at kushtia 9-70 at meherpur 3:04 at ranaghat 1.94 and at chuadangu 129 inches. prospects of standing orops good. trasplantation of winter rice in progress in the meherpur and ranaghat subdivisions. damage to jute plants by inseots reported from thanas gangani lam- danga and damurhuda. prioes of staple food-grains stationary. stooks of food-grains fodder and water suficient. no cattle-disease reported. 6.
Murshidabad,1776.0,1072.0,3776.0,1592.0,1910-08-03,weather cloudy and sultry. rainfall at lalbagh 6-61 at kandi 3:65 and at jaugipur 8.46 inohes. trans- plantation of winter paddy going on briskly. oondi- tion of sugarcane aus paddy and jute good. rinderpest reportod from gokarna police-station.
Jessore,1800.0,1592.0,3800.0,2136.0,1910-08-03,kuinfall at jhenida 5-21 at magura 5-30 at narail 376 and at bongaon 626 inobes. wenther season- able. rainfall general. standing orops benefited by the rainfall. condition of jute favourablo. otooks of food-grains fodder bnd water sufficient. disease reported from the narail subdivision condition of agrioultural stook good. cattle-
Khulna,1864.0,2144.0,3864.0,2512.0,1910-08-03,rainfall at bagerhat 6-54 and at satkhira 4:14 inches. weather seasonable. transplantatiou of winter rice continuing. moro rain urgently wanted. prospects of jute and otber standing orops fair.
Patna,1872.0,2528.0,3872.0,2968.0,1910-08-03,wenthor hot and oloudy. transplantatio11 of paddy in progress. standing crops doing well. oondition of agricultural stook good. fodder and water for oattle sufficient. vattle-disease reported from maner aud naubatpur thanas
Gaya,1816.0,2960.0,3816.0,3368.0,1910-08-03,weather seasonablo. sugaroane and bhudoi crops doing well. transplantation of paddy going v1 but more rain badly wanted in placos. fodder and wator for cattle suffioient. oattle-disease reported from jahanabad.
