District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,2016.0,1440.0,4016.0,1968.0,1910-06-15,weather hot. transplantation of aus paddy oom- menced in jamalpur sadar and raina thanas. manuring ot sngarcane and weeding of jute going harvesting of til begun. no cattle-disease. stocks of food-grains fodder and water sutioient. on.
Birbhum,1984.0,1968.0,3984.0,2376.0,1910-06-15,rainfall at rampnrhat 2-19 inches. weathor hot and cloudy. manuring and ploughing of paddy-fields ooutinuing. paddy seeds boing sown. water sufficient. no cattle-disease. fodder and
Bankura,2032.0,2424.0,4032.0,2880.0,1910-06-15,rainfull at vishnupur l-80 inches weather unsettled. sugarcane doing woll. so wing of paddy going on. reported. fodder and water suffioient. ploughing of fields and no oattle-disease
Midnapore,2032.0,2880.0,4032.0,3768.0,1910-06-15,rainfall at contai 1:49 at tamluk 1 63 and at ghatal 5:80 inohes. of winter riceg ing on escopt in high laterite tracts. preparation ot seol-beds retarded by hoavy rains in ghatal. 1rospects of sugarcane fair. outturn of tobacco in tanmluk 75 per cent. ad water sufficient. midnapore and salboni tbanas. common rice selling at 14 seers a rupee at contai at 11 seers at tamluk and at 12 seors at ghatal. wenther hot and cloudy. sowing expeoted fodder cattlo-disease reported from
Hooghly,2008.0,3768.0,4008.0,4304.0,1910-06-15,price of food-grains weather hot. no likelihood of searcity. stocks of fod-grains sufficient weeding of jute and sowing; of winter paddy oontinuinug. water sutlioient. no cattle-disease fodder and
Howrah,2008.0,4184.0,4008.0,4696.0,1910-06-15,weather seasolable. sowings of aus paddy and juto almost finished. lands being prepared for the next beasons crops. sowing of paddy for seedlings going prospects of rugarcane and vegetables fair. fodder water and stocks of food-grains ample. on.
24 Parganas,2088.0,4696.0,4088.0,5192.0,1910-06-15,rainfall sufficient. weather hot with oocasional rains. bowing of jute and paddy oontinuing. jute plants doing well. per rupee at diamond harbour at 1l seers at barraokpore and at 11 seers at barasat. report from basirhat not received. common rio0 selling at 12 seers
Nadia,2032.0,5280.0,4032.0,5904.0,1910-06-15,rainfall at meherpur 1-89 at. ranaghat 3.83 at chuadanga 852 and at kushtia 3.02 inches. sowing of autumin rice and jute oompleted. weeding oontinuing. prioes of staple food-grains station- bry. stooks of food-grains fodder and water suffi- cient.
Murshidabad,2000.0,1064.0,4000.0,1432.0,1910-06-15,weather seasonablo. rainfall benefioial. condition of til and sugaroane fair; that of jute bopeful. no cattle-diseaso. ploughing for aman paddy going on.
Jessore,2048.0,1400.0,4048.0,2256.0,1910-06-15,rainfall at jhenidah 4-51 at magura 7.53 at narail 1:33 and at bangaon 475 inohes. westher season- able. rainfal general. sowing of paddy and jute anisbed exoept in magura where oultivation sowing aud weeding are stopped for exoesive rain. anan plants in the bsel lands damaged to some extent by the recent heavy rain in the jhenida subdivision. stooks of foodgrains fodder and water suffioient. cattle-disease reported from kotwali. condition of ngrioultural stook good.
Khulna,2080.0,2256.0,4080.0,2680.0,1910-06-15,bainfall at bagerhat 1-59 and at satkhira 0-93 inohes. weather sultry oloudy and rainy. har- vesting of boro paddy oontinuing. sowing of winter rice (broadoast) oommenood. prospects of standing arops fair.
Patna,2096.0,2680.0,4096.0,3072.0,1910-06-15,weather hot and oloudy. bagaroane doing well marua being transplanted in the bihar subdivrision. condition of ngrioultural stook good. fodder and water for oattle suffioient. no oattle-disonse.
Gaya,2096.0,3072.0,4096.0,3568.0,1910-06-15,weather hot and oloudy. sugaroane doing woll. plougbing of going on. prioes of food-grains stationary. oattle- disease reported from makduampar and jahanabad polioe-stations. fodder and water sufficient. fields for paddy and bhadoi_orops
Shahabad,2112.0,3576.0,4112.0,3912.0,1910-06-15,ar doing wol1. prioe of tood-grains stationary. food-stooks normal. fodder and water sufficient. oondition of agrioultural stook good.
Saran,2112.0,3912.0,4112.0,4736.0,1910-06-15,weather oloudy and cooler. rainfall at siwan 0:52 and at gopalganj 2:96 inohes. the rainfall in the north of the distriot benefioial for orops. sugaroane and cheena doing well. mowing of kodo sawan and tanguni approaching oomple- tion in gopalganj. bowing of maise and raher going on. fields being ploughed. prioes of staple food- orope statiopary. fodder and water oondition of agrioultural stook good. no cattle disease. gathering of ootton and 6. sufficient.
