District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,1928.0,1456.0,3928.0,2176.0,1911-08-09,{ rainfull at katwa 1.27 at kalna 1:46 and at ranganj 0:91 inoh. most benefioial. i transplantation of paddy buedlings. condition of jute fair. no cattle-disease fodder and druking water sufficient. common rice 0liug nt i1g  er ru at kutwa aud at 12;  at kalwa. sky oloudy. recent rainfall more rain still wanted for stooks of food-grains
Birbhum,1928.0,2176.0,3928.0,2656.0,1911-08-09,rainfull at bampurhat 316 inches. weather hot. trunsplantation still oontinuing but retardod for water suttio1ent. fodder and no catile-disus. n rco selliug at 12 rs a want of rain. rupeo at ranpurhat.
Bankura,1968.0,2744.0,3968.0,3192.0,1911-08-09,woather hot. rainfall at vishnupur 0-37 inoh. sky oloudy tran-pluntation of paddy going on slowly. lodder and water suttiolent. no cuttle- disease. conmon rioe sellug at 12 seers a rupee at vishnupur. as.
Midnapore,1968.0,3192.0,3968.0,4232.0,1911-08-09,rainfall at oontai 2-84 at tamluk 019 and at gbatal 183 1uohes. of winter rice rotarded vory muoh for want of rain. prospects of autumn rice roported bad from ghatal and good from salboni thana. reported fuir from coutai uud salboni. untavourablo to jute the condition of whioh is not hopeful tor want of raiu. cattle-d:seuse reported from egru contai khedgree henria chandrakona keshpur nuraingarh and mohaupur thauas. fodder sutl:oient except in pingla. at sadar. common rioe seiling at 13 seers a rupee at coutai at 11 suers ut tamluk aud at 12 seers at ghatal. weuther hot. trunsplantation condition of maize weather water insuffioient
Hooghly,1960.0,4232.0,3960.0,4864.0,1911-08-09,rainfall at serampore 0-80 and at arambagh 0:56 inch. weather unseasonably hot transplantation of winter paddy retarded for want of sufficieut rain. weeding of jute ooutinuing. cultivation of jute fair. no outtle-disease 10 beers a rupee at serampore sufficient. cornmou rie selling at fodder and water
Howrah,1944.0,4880.0,3944.0,5208.0,1911-08-09,rainfall at lubaria 0-73 inoh. weather seasonable. sky oloudy. more rain wanted. transplantation progres-ing slowly. prospeots of jute not very fair. stooks of food-grains fodder and water sutfioient.
24 Parganas,1976.0,5192.0,3976.0,5920.0,1911-08-09,rainfall at birhat 1:40 at barraokpor 0:30 t barasat 0:93 and at diamond harbour 118 inches. more rain wanted everywhere. transplantation of winter rioe delayed for want of rain condition of jute good. condition of cattle good. fodder and water sufficient. common rico selling at 10 seers per rupee at barasat at 10} seers at basirhat and barraokpore und at 11 seers at diamond harbour.
Nadia,1944.0,1056.0,3944.0,2000.0,1911-08-09,rainfall at kushtia l18 at ranaghat 060 at moherpur l-92 and at chuadanga 1-60 inches. transplantation of aman paddy greatly retarded for want of rain in the ranaghat subdvision. prospects of juto fuir and it is buing reaped at places in the kushtea subdivision. prospects of standing orops fair. stocks of food-gruine fodder bud watur osttle-disease suflicient gangaui. common rice selling at 9 seers per rupee at kushtia at 11 boers at ranaghat at 10 seers at meherpur and at 10 secrs at ohuadanga. reported from orled thana
Murshidabad,1976.0,2000.0,3976.0,2576.0,1911-08-09,rainfull at jangipur l01 and at kand 1.97 inches. moru ran wanted. tious lair in all thanas of the sadar subdivision except daulatabad and saktipur. common rice xoliing at 12 jaugipur and at 12 seers at kandi. progress of ugrioulturul opera- condition of juto fair. seers ru at
Jessore,1976.0,2576.0,3976.0,3408.0,1911-08-09,rainfall at jhenidah 0-95 at magura 050 narail 0:82 and at bangaon 0:36 moh. weather at bousonablo. fall general. prospects of standng beusonable. orops good condition of jute favourable jute and ax8 paddy suffering a little for want of rain. rain wanted stooks of food-gruius fodder and water sufficient. no cattle-disease. condition of agrioul- turat stook good. price of oommon rioe stationary except in naral and jhonida whero it is solling at 11} and 13 soers a rupoe res pectively.
Khulna,1968.0,3440.0,3968.0,4120.0,1911-08-09,kainfall at bagerhat 0-62 and at satklhira 0-49 inoh. uman paddy oontinuing. hurvesting of jute oom- menced. condition of standng orops goo i. pros- pects fuir. food-stocks fudder and water sufficient. no oattle-disease. common riov selling at 12 seers a rupee at bugerhut and at 9 seers at satkhira. weather seasonable. transplantation of
Patna,1968.0,4120.0,3968.0,4968.0,1911-08-09,rainfall at barh 4.66 at bihar 1.00 and at dinapore 3.66 inohes bonoficial to standng orops but more rain urgently wanted for transplantatiou. cundition of agrioul- tural stook yood. cuttle-disease reported from dinapore nawbatpore and biokrum. common rioe selling at 12 seers a rupee at barl at 1l seer at bihar and at 11 boers at dinapore. weuther hot and cloudy. reoent rain fodder and water suffioieut.
Gaya,1992.0,5024.0,3992.0,5720.0,1911-08-09,rainfall at nawadah 1-55 at jahanabad 3:42 and at aurangabad 0-15 inoh. weather hot and oloudy with small showers of rainfall. sugaroane doing well. transplantation of paddy begun in places. bain still badly wanted. cominon rioe selling at 13 seers a rupee at nawadah and aurangabad and at 124 seers at jahanabad. fodder and water for oattle suffioient. no oattle-disease.
