District,x1,y1,x3,y3,Date,Raw_Text
Burdwan,2008.0,1360.0,4008.0,2040.0,1911-02-01,harvesting of aman paddy ginisbed and that of rabi orops oontinuing. condition of standing oropn satisfaotory. s:ooks of food-grains fodder aud drinking common rioo selling at ]2 seers per rupee at kalaa at 14% beers at katwa and at 12 seers at asansol. water sufficient. no cattle-disease
Birbhum,2016.0,2000.0,4016.0,2328.0,1911-02-01,weather oold. fodder and water oufioient. cattle-disorse reported. common rioe selling at 14 brs er rupe at rampurhat. no
Bankura,2064.0,2392.0,4064.0,2800.0,1911-02-01,weather unseasonable it being ratber hot in the grst pert of the week although in the latter part it has been ohilly. sugroane being prostod. fodder and water sullioient. mmon rioe selling at 13 seurs per rupee at vishnupur.
Midnapore,2016.0,2832.0,4016.0,3384.0,1911-02-01,weatler sentlo. sammer rice being sown in coatai. prospeots of rape and mustard sugaroano good. no cattle-disease fodder and water suffi- 0ient. common rioe selling at 15 seers per rupee at oontai at 12 seers at tamluk and at 131 soers at ghatal.
Hooghly,2048.0,3424.0,4048.0,3904.0,1911-02-01,rainfall at serampore 0-36 inch. prioes of food-grains statiunary. sufficient. sugaroano potato and other rati orops doing well. pressing of sugaroane oontinuing. fodder and wator suffioient. no oattle-dis euse. weather oold. food-stoaks
Howrah,1944.0,3968.0,3944.0,4672.0,1911-02-01,rainfall at ulutaria 0-38 inoh. weather ceasonable. sky slightly oloudy. irospeota of standing crops good. harvosting of winter paddy finished. fodler water and stooks of food-grains suttioient. more rain wanted in the ulubaria aubdivision. prossing of sugaroane progressing. common rice solling at 1 se:8 er rupee at ulubaria.
24 Parganas,1992.0,4632.0,3992.0,5312.0,1911-02-01,rainfall at barraokpore 0:21 at basirhat o-86 at baraset 0:98 inob and at diamond harbour nil. weather beasonable. outurn of winter rioo crop batimated at 103 per cont. preasing of sugaroane oontinuing. 200rs per rupee at barraokpore at 13 seers at basirbat at 11 seers at baraset and at 13 seurs at diamond harbour. common rice selling at 11
Nadia,2000.0,5288.0,4000.0,5912.0,1911-02-01,rain wantod for rabi orops. prospeots of standing orops fair. harvesting of oilveede aud pressing of sugarcane continuing. stooks of food-grains fodder and water surtioient. common rio llipg ut  sers per rapee at rauaghat chuadanga and kusbtia and at 12 seors at meherpur. no oattle-disenso.
Murshidabad,1952.0,1168.0,3952.0,1512.0,1911-02-01,weat her oloudy at times. common rice selling at li 1eors for rupeo at kandi at 14 seors at. jangipur and at 13 sours at lalbagh.
Jessore,1928.0,1472.0,3928.0,2160.0,1911-02-01,rain fall at narail l41 inohes and nil bubdivisions. standing arops good. stooks of food-grain fodder bnd water suflicient no catile-disease of agrioultural stock good. 12 seers per rupee at jhenidah and magura at 13 seera at narail and at 12% seers at bangaon. at other condition of weather eoabonablu. condition common rice selling at
Khulna,1904.0,2160.0,3904.0,2784.0,1911-02-01,rainfall at bngerhat 0 9% and at salkhira n 48 inoh. weather woather oloudy and misty. harvesting aud threshing of aman paddy oontinuing. transplanting of boro paddy commenoed. food-stocks fodder and water sufficient. no oattle-disease. selling at 13 reers per rupee at bagorhut and at 12 rs at satkbira.
Patna,1848.0,2736.0,3848.0,3288.0,1911-02-01,rainfall at barh 0l5 ani at bihar 0 09 inoh. weather sensonable. ntanding orops doing well prersing of sugarcane going on. buffioient. cattle-disease rep.jrto l from thana. common rice eelling at 16 soers per rupee at barh and bihar and ot 14 seers at dinapore. fodder ani water paliganj
