District,x1,y1,x3,y3,Date,Raw_Text
24-Parganas,2080.0,1848.0,4080.0,2376.0,1912-12-04,harvesting of winter rico and sugarcane hay begun. condition of cattle is good (xcept in a village in diamond harbour police-station. foulder and water qufficient. iare
Nadia,2096.0,2480.0,4096.0,3384.0,1912-12-04,weat her seasonable. sowing of rabi crops continues in meherpur but almost kushtia subdivision. harvesting of aman paddy continues. prospects ot standing crops are gooxd. stocks of tood-grams fodder and water cattle-diseane is finished in the sn fticient. no ale repoited.
Murshidabad,1968.0,3384.0,3968.0,3912.0,1912-12-04,weather cold. sowing of rabi crops is still going on. harvesting of winter rice continues. prospect of sugarcane is fair.
Jessore,2104.0,3984.0,4104.0,4808.0,1912-12-04,weather seasonable. harvesting of aman paddy and sowing of rabi crops are i going on. the prospects of standing | crops are good. stocks of food-grains todder and water are sufficient. condi- tion of agricultural stock is good. no cattlo-disease.
Khulna,1976.0,4696.0,3976.0,5368.0,1912-12-04,wenther fine but dews heuvy. are harvesting of winter rice brinjals hillies and juice outturn renain unchanged. collection of date-palm of continue. prospects good outbreak of rinderpest is still acnte in parts of ! paikgach hau thana.
Burdwan,1992.0,1040.0,3992.0,1792.0,1912-12-04,; sowing of rubi crops has been finished. continues. stocks of food-grains foxlder and water some scarcity of water however is felt at a few places in the cuttle-lisease is police-statio1 khanda- harvesting of winter rice 1 a re sufficient. asansol subdivision. reported from ghosh.
Birbhum,2024.0,1792.0,4024.0,2224.0,1912-12-04,weather seasonable. harvesting of early an paddy is fodder and water cattle-disease. nearing completion. iare sutlicient. no
Bankura,2032.0,2352.0,4032.0,2768.0,1912-12-04,weather cold. sowing of rabi crops is in progress. harvesting of winter rice con- tinues. folder and water are sufficient. no cattle-disease.
Midnapore,1864.0,2840.0,3864.0,3512.0,1912-12-04,weather seasonable. prospects of sugar- gane is reported to be fair at garbeta. sowing of summer rice has not com- menced at contai. fodlder and water are sufficient. cattle-disease is reported from sabang garbeta thanas. :and gopiballavpur
Hooghly,2016.0,3512.0,4016.0,4016.0,1912-12-04,weather seasonable. sowing of rabi crops is still going on. damaged by recent rain in arambagh. fodder and water are suflicient. cattle- disease has subsided in polba. seeds have been
Howrah,2064.0,4016.0,4064.0,4224.0,1912-12-04,report not received.
Rajshahi,1968.0,4344.0,3968.0,4912.0,1912-12-04,weather seasonable. ing crops are fair. sowing of rabi crops continues. harvesting of winter rice has commenced in naogaon prospects of stand-
